,SymbolsA,EntrezsA,logFC,AveExpr,t,P.Value,adj.P.Val,B,logFC validation,A,B,GSM26878.CEL,GSM26883.CEL,GSM26887.CEL,GSM26903.CEL,GSM26910.CEL,GSM26888.CEL,GSM26889.CEL,GSM26892.CEL,GSM26898.CEL,GSM26906.CEL
205128_x_at,NA,NA,-0.342456852222247,8.76877757820898,-1.60957638943675,0.125516007930069,0.315494794241079,-5.2442058052633,-0.342456852222249,8.563976766437,8.90643361865925,8.57866469981916,8.78452606710356,8.30400340436627,8.35289437900356,8.79979528189246,9.1747480140969,9.34017801600675,8.76630860085988,8.17988052433771,9.07105293799501
201678_s_at,NA,NA,-0.447406648882572,9.17629870556363,-1.60910158528555,0.125620191645561,0.315647996491422,-5.24489085386014,-0.447406648882573,8.97265052790333,9.4200571767859,8.7478793921421,9.1260226625646,9.4213089625084,8.6131259560736,8.95491566622795,9.19493130903336,10.2434150930494,8.50041496681565,9.99739853312902,9.1641259819021
205373_at,NA,NA,0.341038780294625,5.34385669303778,1.6090080759536,0.125640718530724,0.315647996491422,-5.2450257518745,0.341038780294625,5.57000603448779,5.22896725419317,5.46223164299306,5.28999094970704,5.34544326257304,6.43594741328048,5.31641690388535,5.28192345661866,5.26726574256882,5.26249054680189,5.19876014597738,5.13439637899909
219279_at,NA,NA,-0.523417717956361,6.60547728210856,-1.60861502528525,0.12572703091238,0.315784711583833,-5.24559270995716,-0.523417717956361,6.34931102927279,6.87272874722915,6.36072013333927,6.09208124196007,6.3070710070296,6.61285877914364,6.37382398489136,7.45940836993823,6.63928790796048,6.44465004266441,5.91275699223537,7.90754042334725
220417_s_at,NA,NA,0.314048597138139,7.97473960525097,1.60793616179787,0.125876225011099,0.316079255347422,-5.24657170085595,0.314048597138137,8.05977566020534,7.74572706306721,8.0980896179155,8.39991284988874,7.74504001130444,8.04850173427464,8.0073340876434,7.66532921315968,7.4219154650387,7.65077154927005,8.18146052590871,7.8091585619589
219358_s_at,NA,NA,-0.410699066417116,8.19954469847165,-1.60764513419745,0.125940230189611,0.316159791862915,-5.24699129965412,-0.410699066417118,8.03941548660495,8.45011455302206,8.16905651908985,8.53190263694868,7.66576633397315,8.12422373208394,7.70612821092912,9.04247679283083,8.81995217261905,8.13920797170549,7.77058449913915,8.47835132881579
208021_s_at,NA,NA,-0.348129230768659,8.51050862031509,-1.60731329480611,0.126013244677577,0.31626289874593,-5.24746967217387,-0.348129230768658,8.35163714539813,8.69976637616679,8.24123860921563,8.20219336751829,8.24025548156377,8.68384758974348,8.39065067894948,8.35060635160878,8.46559651828535,8.46559651828535,9.4960909113891,8.72094158126537
203386_at,NA,NA,-0.601948623989294,8.6911727456298,-1.6070626519536,0.126068417295938,0.316321185921714,-5.24783094544041,-0.601948623989299,8.34405733609032,8.94600596007962,8.73701307922756,7.7021694166891,7.10127108964784,9.10714138799148,9.07269170689564,8.62595490923111,8.67760326654511,9.20422496682013,8.94337934294423,9.27886731485755
201233_at,NA,NA,0.328148215771757,8.03166290551764,1.60564207361066,0.126381508148039,0.317000785881274,-5.24987776611972,0.32814821577176,8.22494092982456,7.8967927140528,7.97637507900122,8.03601905788199,8.71575554120158,8.19249448863104,8.20406048240696,7.85914948394231,7.8558426140596,7.86213206903928,8.37122848653248,7.53561091669032
210041_s_at,NA,NA,0.484817256411551,8.2919657357603,1.60554329561788,0.126403302965283,0.317000785881274,-5.25002003957496,0.484817256411551,8.59825933976153,8.11344208334998,8.81518332222111,8.08927522717561,9.82185478719819,8.01919430807842,8.24578905413431,8.10252733800804,8.14041492319839,7.79032569391571,8.08157432473681,8.45236813689094
212621_at,NA,NA,-0.339680023368167,7.68277160117956,-1.60519070892694,0.126481125229734,0.317088698401241,-5.25052783026625,-0.339680023368166,7.498250551041,7.83793057440917,7.1603473249508,7.39148216262765,7.91202947495782,7.73706695731617,7.29032683535256,7.45018071903066,7.71621102637018,7.9062046231094,8.32067648559918,7.79638001793641
220624_s_at,NA,NA,-0.435335090167268,6.39318248164595,-1.60509430798596,0.126502409724766,0.317088698401241,-5.25066665135897,-0.435335090167266,6.3010460259102,6.73638111607746,6.36500500649046,6.39164121270958,6.2061328722353,6.04941983775589,6.49303120035977,6.4436618197263,6.13293856033723,6.98224914364406,7.89849845295467,6.22455760372505
203679_at,NA,NA,-0.397953879622223,9.67786601620738,-1.60493861936326,0.126536790833156,0.317094600364231,-5.25089083607281,-0.39795387962222,9.55911364867044,9.95706752829266,9.526458710065,9.93016449934629,9.50141242817918,9.38207054325144,9.45546206251032,9.5616584412411,9.8187066853461,11.0493771309887,9.80860750028305,9.54698788360439
212340_at,NA,NA,0.3327519808975,8.84391605443244,1.60441982011546,0.126651415694249,0.317301535118613,-5.25163776860612,0.3327519808975,9.06368729074045,8.73093530984295,8.6660344593054,8.88186662284787,9.284708113135,9.05946316053694,9.42636409787703,8.30974233315934,9.04872039962063,8.85016821720534,8.85016821720534,8.59587738202409
218113_at,NA,NA,-0.403348473087343,8.3035734541816,-1.60420691294208,0.126698481400548,0.317339151112276,-5.25194424676931,-0.403348473087345,8.14529017543377,8.54863864852111,7.66415425227705,8.46393517227245,8.28332313714709,7.93881150183358,8.37622681363867,9.40085377816233,8.8188826472446,8.12093252809597,8.04699291287229,8.35553137623039
212544_at,NA,NA,-0.49431474588056,8.85240770149682,-1.60368310225069,0.12681433913362,0.31754900651542,-5.25269814075072,-0.494314745880558,8.53348486525554,9.02779961113609,8.41327127300702,8.4176424164679,8.35252321447317,8.8573878358851,8.62659958644449,8.7010964352565,8.30228096270986,9.49808496577277,9.86312574171989,8.77440995022144
212316_at,NA,NA,-0.462835893793134,7.66348173996616,-1.60341943434881,0.126872691778248,0.317565185478732,-5.25307755599527,-0.462835893793135,7.39711613432008,7.85995202811321,7.18217699915509,7.46073688621619,7.10320598780775,7.42511018171805,7.81435061670333,7.35701109344083,8.94025169393888,7.55146025572076,8.12056173595976,7.33047536150583
202370_s_at,NA,NA,-0.439564999265443,10.9848821853685,-1.60314538549442,0.126933365933828,0.317565185478732,-5.25347186069005,-0.439564999265446,10.7560446674408,11.1956096667063,10.4337178939958,10.1172582108221,11.0552395342862,10.6058813828439,11.5681263152562,11.32685206572,10.8175313912683,11.0439684572044,11.6951896483944,11.0945067709442
212248_at,NA,NA,-0.398785294857054,10.2567691637603,-1.60311118353514,0.126940939938932,0.317565185478732,-5.25352106738943,-0.398785294857054,10.062053890495,10.4608391853521,10.600223353944,9.73188484425362,10.0498741284414,9.55774365024483,10.3705434755913,10.1307934173848,10.6074973934858,11.1205370286914,10.2013592771736,10.2440088100249
204566_at,NA,NA,-0.731926993404272,7.61127090986146,-1.60307435300464,0.126949096467511,0.317565185478732,-5.25357405497693,-0.731926993404272,6.95700198968424,7.68892898308851,7.23978070938234,7.14075949429949,7.4630672687007,6.33499882768301,6.60640364835566,7.26805358598986,7.33942965203218,7.82233844049447,8.93037506832187,7.08444816860419
203612_at,NA,NA,-0.359278229645064,8.85611080587512,-1.60271753605774,0.127028140502093,0.3176826519604,-5.25408735634418,-0.359278229645064,8.79594539068432,9.15522362032938,8.73607168705975,9.01252525663047,8.99790111715057,8.63648219375608,8.59674669882473,8.77008254756437,8.8047141467135,9.86622028523792,9.29829433651197,9.03680678561916
220416_at,NA,NA,-0.34410454010553,4.93950064242849,-1.6019399575658,0.127200538252282,0.318033466978748,-5.25520565578688,-0.344104540105529,4.81444446753789,5.15854900764342,4.82332666850189,4.8296589621985,4.66446312862576,4.79516948971523,4.95960408864808,6.02776873799648,4.89679256159092,5.07915359269592,4.80105884599139,4.98797129994239
203650_at,NA,NA,-0.512454470068627,7.04958080619778,-1.60145381456037,0.127308422106558,0.318117174277709,-5.2559046150542,-0.512454470068626,6.71479285638867,7.22724732645729,6.92450200512145,6.99038569771944,6.61211603412343,6.50900102029671,6.5379595246823,8.24365321927595,7.49881593105163,6.7859960502157,6.4664305476329,7.1413408841103
219595_at,NA,NA,-0.403538054340435,8.44281597246237,-1.60140554953702,0.127319137205545,0.318117174277709,-5.25597400028237,-0.403538054340435,8.17181325485399,8.57535130919443,7.86296259050727,8.15120849977061,8.52631779722317,8.32836278057959,7.99021460618935,8.3075950343144,8.23554338206567,8.37148661859266,9.61247337794826,8.34965813305115
202212_at,NA,NA,-0.303159659942141,8.43148215277253,-1.60125079737525,0.127353498178055,0.318117174277709,-5.25619645978527,-0.303159659942141,8.39661258850968,8.69977224845182,8.51247914075377,7.95990743430349,8.78362168179543,8.33556628661812,8.3914883990776,8.7999664844632,8.81206002863783,8.85306220249406,8.68217779743028,8.35159472923374
214953_s_at,NA,NA,0.589027805239761,9.85142108208695,1.60121009493197,0.127362536999984,0.318117174277709,-5.2562549677793,0.589027805239761,10.3796923963328,9.79066459109308,10.1557334172094,11.241932943879,9.95901765266826,10.5900664934539,9.95171147445366,9.79719534337369,10.2829423217778,8.74108734589195,10.1730802917537,9.95901765266826
202464_s_at,NA,NA,-0.581866813171253,10.2209259987053,-1.5999023298191,0.127653242435284,0.318762863392622,-5.25813424053458,-0.581866813171255,9.8528862983613,10.4347531115326,10.7111259094691,8.58223248833328,10.4048239648561,10.3415266578549,9.22472247129316,10.9003124419805,10.5405060785878,10.5455781548271,10.211272698811,9.97609618345636
201648_at,NA,NA,0.42237030796872,10.8049322095271,1.59969217766659,0.127700009846891,0.318779970344107,-5.25843612602439,0.422370307968722,10.9918280365224,10.5694577285537,10.6766629608897,11.1667574454626,10.6345078962935,10.9148216447624,11.5663902352036,10.9738895694823,10.7840742289635,10.3066602108646,9.69136490917594,11.0912997242819
202479_s_at,NA,NA,-0.326431034388881,8.11510202028446,-1.59958221563246,0.127724486653376,0.318779970344107,-5.25859407585281,-0.326431034388875,8.02577905364418,8.35221008803305,7.9051637570571,7.70166064024387,8.01708700949753,8.19777132776,8.3072125336624,8.1138926762107,8.62010359260849,8.34169297607312,8.0840904654002,8.60127072987277
218682_s_at,NA,NA,-0.399676886449397,7.87695592253259,-1.59932722806866,0.127781260436677,0.318841295257949,-5.25896031005575,-0.399676886449395,7.77144658307426,8.17112346952365,7.66467229161408,7.25113465091652,7.96615109295677,8.16855996049003,7.8067149193939,7.82914253832648,8.7158510604534,8.38476553364188,7.64042969046077,8.28542852473573
202868_s_at,NA,NA,-0.573777078946183,9.66886008136443,-1.59902816530361,0.127847874902834,0.31885822619257,-5.25938979390065,-0.573777078946179,9.50578967704173,10.0795667559879,9.94080850860252,9.77113692257167,9.0914372970559,9.86379496120104,8.86177069577754,9.66710587229095,9.69449740270474,11.6369092838433,9.5048257498509,9.89449547124971
218245_at,NA,NA,0.470516988970632,9.28905865767398,1.5990076075321,0.12785245510398,0.31885822619257,-5.25941931472967,0.47051698897063,9.48300554961027,9.01248856063964,9.04129366294777,9.37033433249739,9.00552940746807,10.6393007747546,9.35856957038352,9.05609620404153,8.85751659839038,8.96464350117179,9.27998128266953,8.90420521692497
209712_at,NA,NA,0.428805274503847,8.1978122205136,1.59868078831083,0.127925287952795,0.318959525565505,-5.2598885874931,0.42880527450385,8.42619044801681,7.99738517351297,8.14896028668,7.71236701258308,8.86169300877548,8.01815863744352,9.389773294602,7.9109256569111,8.23156084860656,7.73531733155359,8.03879510762724,8.07032692286633
217978_s_at,NA,NA,-0.45388279382694,10.6051030156647,-1.59853227928541,0.127958395322583,0.318961750274141,-5.26010180508681,-0.453882793826937,10.4374605461617,10.8913433399886,10.8194669681812,10.3340672372417,10.3480218340936,10.2603777584057,10.4253689328862,10.2429479537223,11.3722076700921,11.8210230392605,10.5989107880804,10.4216272487878
200005_at,NA,NA,-0.402707200357444,10.8489635712328,-1.59810736040262,0.128053163246817,0.319117636372197,-5.26071178961402,-0.402707200357439,10.8439894920684,11.2466966924258,11.1552320911083,10.7004033985761,10.7365198465436,10.641377089026,10.9864150350879,11.1788630488111,11.3532850507566,11.3993490797226,11.4343386638573,10.8676476189814
220677_s_at,NA,NA,0.465360760068521,5.59592267054267,1.59637571274726,0.128439979612862,0.319810367376801,-5.26319638845716,0.465360760068519,5.87845066337056,5.41308990330205,5.47128619317752,5.64770371698716,5.42432896679056,7.33287749028577,5.51605694961182,5.46418143100749,5.15473485299242,5.45492021894075,5.57937994617744,5.41223306739213
212637_s_at,NA,NA,0.668065245348259,6.98763179969473,1.59615725659208,0.128488848569833,0.319810367376801,-5.26350969214084,0.668065245348259,7.0476277970087,6.37956255166045,7.76014491346794,6.29389693341028,7.79491248934335,6.23093409092699,7.15825055789496,6.19066481395237,6.53916478165822,6.62137899343634,6.01326354517336,6.53334062408193
219998_at,NA,NA,-0.319604549014793,7.2768199088718,-1.59613301251291,0.128494272974246,0.319810367376801,-5.26354446036898,-0.31960454901479,7.14173701586322,7.46134156487801,6.80578803666244,7.05245020266401,7.37777667551132,7.13403438428561,7.33863578019273,7.24785612399188,7.84579684029898,7.43394240591284,7.69115336422202,7.08795908996435
205261_at,NA,NA,0.492218768337552,7.51550300206649,1.5958973398867,0.12854701278815,0.319810367376801,-5.2638824161852,0.492218768337552,7.81172032593997,7.31950155760242,7.41271854185506,7.51999731596661,7.12888965618717,9.27707702697039,7.7199190887206,7.47675392225822,7.33878242130746,7.29239009147355,7.58995836161379,6.89962299135907
203760_s_at,NA,NA,-0.427663289020867,8.41674125437951,-1.59588309294256,0.128550201615853,0.319810367376801,-5.26390284520005,-0.427663289020868,8.21529499028789,8.64295827930875,8.00798620029862,8.48643997817281,7.88056180288503,8.63750513270293,8.06398183738003,8.93126180617247,8.73055048094374,8.70512531189878,7.67943666621389,9.16841713131488
219733_s_at,NA,NA,-0.33144502494263,7.30448202831805,-1.59578656784404,0.128571808144197,0.319810367376801,-5.26404125117484,-0.331445024942631,7.14903919425274,7.48048421919537,6.9980750742163,7.32249029142614,6.70120720376609,7.48799445799033,7.23542894386485,7.0680250151642,7.68865041985892,7.374619187133,7.42625655992516,7.84486991389557
200904_at,NA,NA,-0.501175048718736,9.96534727649799,-1.59569377215922,0.12859258276129,0.319810367376801,-5.26417430377405,-0.501175048718734,9.69524987245085,10.1964249211696,9.94718137545722,9.56594201356701,9.92674596672069,9.9836588920757,9.05272111443362,10.5543123155297,10.4185596997197,10.0377766919609,9.29717775729802,10.6742981413397
204950_at,NA,NA,-0.323558451102231,6.77254180992878,-1.59556696603728,0.128620976046911,0.319810367376801,-5.26435611209589,-0.323558451102233,6.62189914446491,6.94545759556715,6.60709607283312,6.7204174361829,6.28989166075851,6.9316915981919,6.56039895435813,7.35017120719347,6.63994471004405,6.64180530466423,6.74797763988397,7.34738911605001
212385_at,NA,NA,-0.380779849667017,8.21307296250885,-1.59556308762102,0.128621844550492,0.319810367376801,-5.26436167260858,-0.380779849667019,7.93034759293587,8.31112744260288,8.05355388049318,8.02186114801859,7.7913157364969,7.72091998611291,8.06408721355775,9.16770425681084,8.27165608184449,7.86242185904411,7.80140490271667,8.45245011259831
215127_s_at,NA,NA,-0.427238225293518,9.15217586066042,-1.59510064342997,0.128725436390166,0.319883256458055,-5.26502461062116,-0.427238225293515,8.96532005626725,9.39255828156077,9.21616156687039,8.77085650689406,9.52434720794618,8.41613172609132,8.89910327353431,9.58023680767058,9.67359006583968,9.00602873085001,8.59863223282717,10.1043035706164
219170_at,NA,NA,-0.366265884186562,7.53443621331989,-1.59499913237176,0.128748185256662,0.319883256458055,-5.26517011307202,-0.366265884186561,7.42022880529969,7.78649468948625,7.544615128565,7.51732996215411,7.19052633726185,7.1375754472602,7.71109715125728,8.14994881720697,7.29926689799533,7.58287633401404,8.5092892931948,7.39109210502011
219099_at,NA,NA,-0.503776717311915,8.36884986544744,-1.59488225673746,0.128774381569034,0.319883256458055,-5.2653376301143,-0.503776717311915,8.18474643442256,8.68852315173448,8.19735201099515,7.75142668713035,9.24488394958647,7.98794947264842,7.74212005175242,8.77310698828172,8.93042512628527,9.0635408093012,7.67233215806801,9.00321067673619
212572_at,NA,NA,-0.534533355718027,9.20208413238662,-1.5948554442816,0.128780391904031,0.319883256458055,-5.26537605894539,-0.534533355718031,9.01970338159009,9.55423673730812,9.21604264794881,9.01480082004802,9.45893153784652,8.24041786509307,9.16832403701403,9.546780911486,9.05373107482068,10.6785199416775,9.3059417491403,9.18621000941613
212794_s_at,NA,NA,0.364208588103518,8.19168984164362,1.59455336704439,0.128848122540134,0.31997122178828,-5.26580897683688,0.364208588103518,8.22406504500063,7.85985645689711,8.01635455564098,8.14189638171558,8.32415384545315,8.03607274794638,8.60184769424703,8.28022139135233,7.6720764687045,8.14387195877235,7.31241624130433,7.89069622435203
41577_at,NA,NA,-0.408621275456252,5.62966811212293,-1.59402172551387,0.128967398346706,0.320055519870942,-5.26657074468568,-0.408621275456251,5.4671603133607,5.87578158881695,5.33259984715309,5.51042654451666,5.2059621021103,5.90508568109278,5.38172739193067,6.05266763137978,5.18917583313057,5.71525985422806,5.67030898147554,6.75149564387079
219681_s_at,NA,NA,0.811388904712325,8.82097945062808,1.59392361781204,0.128989419379091,0.320055519870942,-5.26671129878802,0.811388904712327,8.96794143436347,8.15655252965114,8.62144774200218,7.03611532800206,10.0414842146568,9.43056554495729,9.71009434219901,7.83820891598407,9.0133235175357,8.33146171537751,6.81665879752799,8.78310970183043
221543_s_at,NA,NA,0.604190901627383,8.62868537784302,1.59381219275801,0.129014433447702,0.320055519870942,-5.26687092426391,0.604190901627383,8.83078064992841,8.22658974830102,8.30359530442248,7.33116696600071,9.55314242715481,9.39157861351434,9.57441993854969,8.44991061012965,8.54140917432795,7.71484182793928,7.98555208587457,8.44123504323367
213624_at,NA,NA,0.701227161047369,8.3259844152497,1.59352165994333,0.129079675111084,0.320055519870942,-5.26728709746764,0.701227161047369,9.1286247131281,8.42739755208073,8.81468551758327,7.3870629818736,9.98084646936553,9.08044191013439,10.3800866866837,9.14437470961473,8.18713906320322,9.01418119172288,7.52320800906537,8.26808478679747
211730_s_at,NA,NA,0.439991862842595,10.2734672677249,1.59350579475404,0.129083238579522,0.320055519870942,-5.26730982191642,0.439991862842597,10.5891657846959,10.1491739218533,10.5854533954107,10.4246647311918,10.5014697088116,11.2623514303199,10.1718896577457,10.4039430217547,9.64063284101253,10.010042133728,10.5047934697372,10.1864581430342
218967_s_at,NA,NA,0.642313894910953,7.72085231921717,1.5929878362114,0.129199622528553,0.320055519870942,-5.26805162628202,0.642313894910955,8.08147992935021,7.43916603443926,7.88372556406179,7.09969442451385,8.96783247246325,8.61478407593012,7.84136310978204,6.8513472248584,8.73393944458515,7.43777644036187,6.36217603504927,7.8105910273416
219659_at,NA,NA,0.404388033191929,6.54678810921827,1.59293777417647,0.12921087603588,0.320055519870942,-5.26812331415824,0.404388033191927,6.64563057453484,6.24124254134291,6.48082165603288,6.49659567630782,7.32501608137732,6.14758780088477,6.7781316580714,6.37883211597259,6.12189875550509,6.18625915322657,6.40672389134578,6.11249879066454
215171_s_at,NA,NA,-0.35815609615368,10.9885104084462,-1.59292512791712,0.129213718935325,0.320055519870942,-5.26814142309646,-0.358156096153682,10.7862905707066,11.1444466668602,11.1095082971573,10.7317162907578,11.0629010940746,10.1694097894874,10.8579173820558,10.76302821539,10.780081473128,11.5966310593912,11.4167330019075,11.1657595844846
200852_x_at,NA,NA,0.370846042840594,9.61281760595149,1.59291563044927,0.129215854016121,0.320055519870942,-5.26815502302122,0.370846042840595,9.75501798306257,9.38417194022197,9.75046637832513,9.47403181107632,10.282003314359,10.0448840012885,9.22370441026382,9.51991106630051,9.38755704270501,9.20223170005889,9.36950065475906,9.44165923728639
213488_at,NA,NA,0.354742930010259,7.73233305804464,1.59284337247548,0.129232098965276,0.320055519870942,-5.26825849106134,0.354742930010257,7.86318304253366,7.50844011252341,8.24921856854175,7.74265070257703,7.75282447091536,7.86245768686649,7.70876378376769,8.22085460738364,7.25419794510534,7.13390769079916,7.34304717005232,7.59019314927657
213377_x_at,NA,NA,-0.29408870721277,13.3568830509393,-1.5928186849712,0.129237649575197,0.320055519870942,-5.26829384093548,-0.29408870721277,13.2927610443573,13.58684975157,13.3543396334824,12.9300434310715,13.3479441346546,13.0841673869797,13.747310635598,13.3479441346546,13.5623454123686,13.7751027563277,13.6783317224892,13.57052473201
219376_at,NA,NA,-0.362570040576902,6.68270917810782,-1.59254798629233,0.12929852527014,0.320081555134209,-5.26868142604076,-0.3625700405769,6.43006307782165,6.79263311839855,6.44316678908175,6.31977667106784,7.13176260726593,6.2899439979922,5.96566532370052,6.52205071587941,6.73714568322932,6.51871528312635,7.42578449074959,6.75946941900808
204695_at,NA,NA,-0.374016941419775,8.41501246492275,-1.59230236575893,0.129353782261782,0.320081555134209,-5.26903306227233,-0.374016941419773,8.26288953854118,8.63690647996096,8.06069073512093,8.04985808102403,8.37847967138971,8.51800482346427,8.30741438170699,8.1728322746748,8.38509918020567,9.32109926896828,8.83009513900565,8.47540653695038
214056_at,NA,NA,-0.349308846766853,6.76846064277813,-1.59224327367119,0.129367079122874,0.320081555134209,-5.26911765394037,-0.349308846766854,6.51222538523363,6.86153423200049,6.51739211769672,6.32862317394575,6.75556791016387,6.59636147330582,6.363182251056,6.70605757533671,6.70605757533671,7.50774797104017,6.67932192937479,6.70848610891403
202151_s_at,NA,NA,-0.355144013291133,8.93392643331643,-1.59219707566449,0.129377475370882,0.320081555134209,-5.26918378582291,-0.355144013291131,8.84536797910299,9.20051199239412,8.62997572080413,9.10826493196022,8.86181054601271,8.94964288541709,8.67714581132078,9.23537251232043,9.33384254053624,9.15938542217348,9.32674565495961,8.94721383198083
204540_at,NA,NA,0.79241676077784,6.41202468251136,1.59088651153914,0.129672694542836,0.320708326731104,-5.27105925179963,0.79241676077784,6.41485230285356,5.62243554207572,6.06934329737874,6.07285543834095,5.92661289613337,5.81809291516787,8.18735696724688,5.54930586413185,5.43681129275544,5.58751251977392,5.77780141440706,5.76074661931034
213967_at,NA,NA,1.05240248887196,7.48621868164625,1.59078493083214,0.129695600467765,0.320708326731104,-5.27120456991135,1.05240248887196,8.16964656037316,7.11724407150121,7.13133302121652,7.4307106672562,7.01231842113404,11.952214896354,7.32165579590508,7.21058993846956,7.14395968873936,7.07974184772004,7.14916669545276,7.00276218712432
202174_s_at,NA,NA,-0.401835191541648,9.53589043880746,-1.59008090534739,0.129854448505543,0.320949360369779,-5.27221153776364,-0.401835191541652,9.27518378180185,9.6770189733435,9.09022885820267,8.64146208913993,9.62182729983032,9.83872648133828,9.18367418049805,9.48341107747286,9.42940273295089,9.66488503588525,9.79095161308178,10.0164444073267
214771_x_at,NA,NA,-0.343598589771446,10.0654004532336,-1.59006558495755,0.129857907043868,0.320949360369779,-5.27223344685835,-0.343598589771446,9.88586754563668,10.2294661354081,9.39029805706628,9.61128653138185,9.95114922300822,9.82271957303334,10.6538843436937,10.5567366282104,10.1694852742641,10.2455705533984,10.1333923450429,10.0421458761249
222155_s_at,NA,NA,0.607637950276708,8.11933245405534,1.589313300826,0.130027828941216,0.321289127613421,-5.27330906719042,0.607637950276711,8.44555675947235,7.83791880919564,8.45082318815051,8.55768518752036,9.15085409649514,7.8275742133148,8.24084711188094,7.36297700037076,7.88462701559352,8.93050441761461,6.69465851737297,8.31682709502634
202622_s_at,NA,NA,0.334036394827863,8.11736109497674,1.58798112785034,0.130329193550895,0.321916561902776,-5.27521289241406,0.334036394827865,8.29754483012368,7.96350843529581,8.28696995663873,8.08382398665354,8.41078700318725,8.58223248833328,8.12391071580558,7.8798433786433,7.67773584452395,7.89838788085362,8.31519604464718,8.046379027811
219162_s_at,NA,NA,-0.405528013719675,9.07538858705697,-1.5877860932054,0.130373363789222,0.321916561902776,-5.27549151977373,-0.405528013719675,8.91670341866474,9.32223143238441,8.71750419045293,9.22493737260152,9.13495857374228,8.8803619635264,8.62575499300057,9.12605683060947,9.02954323541833,8.7130795904317,10.2751842790226,9.46729322643996
203823_at,NA,NA,0.352189005390288,9.51790064759944,1.58775990207249,0.130379296356947,0.321916561902776,-5.27552893461389,0.352189005390288,9.8642889395097,9.51209993411941,9.75713657196844,10.0937429090886,9.51527289544557,9.84477826362214,10.1105140574238,10.2534620415624,9.40273006438185,9.15931826665762,9.44096345646094,9.30402584153431
208645_s_at,NA,NA,-0.478751687190696,12.350913420503,-1.58701161765099,0.130548886934272,0.322092482825485,-5.27659768902874,-0.478751687190696,12.1980405575348,12.6767922447255,12.7565056651687,12.7627760040911,11.4054219830883,12.6219132454795,11.4435858898464,12.3975130095629,12.6810607433879,12.543612936278,12.940312972433,12.8214615619656
219690_at,NA,NA,-0.429387895264235,8.09592722583834,-1.58695790513819,0.130561067452476,0.322092482825485,-5.27667439081595,-0.429387895264234,7.90316647908968,8.33255437435392,7.82258974455261,8.54037472759112,7.39655664979454,8.27145657277445,7.4848547007357,8.61241241041582,8.16095685107932,8.12001941586102,7.81734114609282,8.95204204832061
218756_s_at,NA,NA,-0.387568874392904,7.68570844782865,-1.58690122855684,0.130573921179633,0.322092482825485,-5.27675532322714,-0.387568874392903,7.50297295772296,7.89054183211586,7.65906440975364,7.5935514323969,7.39736213451574,7.32839628780697,7.53649052414156,7.70447073394884,7.44883550697165,7.86101373639894,8.82050648994617,7.61788269331372
210186_s_at,NA,NA,0.429858420441255,7.61042610588555,1.58687146701293,0.13058067125154,0.322092482825485,-5.27679782093777,0.429858420441259,7.96418478864437,7.53432636820311,7.60117915297785,9.06951211776351,7.87106582870378,7.78237881214553,7.49678803163116,7.60663164707459,7.1600793240259,7.36143943551596,7.35807369417622,8.18540774022286
200028_s_at,NA,NA,-0.348432830787534,11.7194448874814,-1.5863400333407,0.130701252735149,0.322309614777262,-5.27755657721164,-0.348432830787532,11.5462438240092,11.8946766547967,11.1566574720896,11.1062921643527,12.0066806653275,11.7041344371258,11.7574543811502,11.7681360212851,11.9878521565089,12.017614409473,11.9082715317413,11.7915091549753
212160_at,NA,NA,-0.440571847683778,9.52880920478476,-1.58618254213123,0.130737005290677,0.322317502336402,-5.27778139969194,-0.440571847683776,9.24761217262775,9.68818402031153,9.5807842714268,8.82479132387732,10.1907094759612,8.51716014097656,9.12461565089691,9.44521462680374,9.97415409156671,9.45109265816198,9.75394773606037,9.81651098896485
209546_s_at,NA,NA,-0.459107038401584,8.95043592179294,-1.585520809367,0.130887317431691,0.32260774953726,-5.27872585846653,-0.459107038401585,8.62675792686526,9.08586496526685,8.51142802242476,9.02990583993062,9.04822726587616,8.15743575190559,8.38679275418919,8.9766631798871,9.53317535034255,9.06447652664728,8.4525873876454,9.40242238181193
206191_at,NA,NA,0.480832795458633,7.97977306472777,1.58516995959333,0.130967071841116,0.322712585162745,-5.2792264907749,0.480832795458634,8.16668946940434,7.6858566739457,8.15896815519592,8.12859163140738,7.25466032580416,7.89332118219246,9.39790605242176,7.93566478637407,8.03212955653327,7.37269270822812,7.80373211673273,7.28506420186032
204225_at,NA,NA,-0.488053826712425,7.00043407170154,-1.58504697180086,0.130995038861637,0.322712585162745,-5.27940196430161,-0.488053826712426,6.68046105189577,7.1685148786082,6.7966033108931,6.62416884684791,7.4386835926707,6.24024692095494,6.30260258811222,7.0896943696464,7.23249500441053,6.19584178019529,8.11720432540407,7.20733891338472
202200_s_at,NA,NA,-0.452448841048867,8.99489086457742,-1.58463273869023,0.131089271172452,0.322727003850803,-5.27999289953963,-0.452448841048868,8.854853084006,9.30730192505487,8.82748709460968,8.7953758641504,9.60562547724708,8.53725666003286,8.50852032398999,8.29719286085614,8.9827446694735,9.48807784987015,9.9078956618649,9.86059858320967
91682_at,NA,NA,-0.380360631205939,8.05867011307289,-1.58461430413026,0.131093466108762,0.322727003850803,-5.28001919519107,-0.380360631205936,7.95029502016682,8.33065565137275,7.84088531713567,8.17967788735101,7.81803930539556,7.90170204407604,8.0111705468758,8.32807011762918,7.87483581870179,9.33101366751687,7.93661123655028,8.18274741646565
