,SymbolsA,EntrezsA,logFC,AveExpr,t,P.Value,adj.P.Val,B,logFC validation,A,L,GSM26878.CEL,GSM26883.CEL,GSM26887.CEL,GSM26903.CEL,GSM26910.CEL,GSM26879.CEL,GSM26896.CEL,GSM26897.CEL,GSM26907.CEL,GSM26911.CEL
219468_s_at,NA,NA,0.272228685707532,7.87035062271687,0.878891046209628,0.391458781070854,0.724996893262725,-5.87049212599318,0.272228685707532,8.168836497542,7.89660781183447,7.80983284938912,9.59515648227811,7.9409036859451,7.77670921489488,7.72158025520278,7.84001224134566,7.42984378466805,7.67161649307591,8.22423729627586,8.31732924380685
220005_at,NA,NA,-0.303505953923307,7.14779951568616,-0.878446557220884,0.391693245494011,0.72529545981601,-5.87087269152498,-0.303505953923308,6.84534420683311,7.14885016075642,6.85861038076821,6.68057561689818,6.62851248284439,7.26577576135075,6.79324679230402,7.41974565664538,7.68907589337614,6.74348660511071,6.64087175674811,7.25107089190174
208627_s_at,NA,NA,0.217210197829965,12.0936412909219,0.877470271107936,0.392208554160473,0.725998913084275,-5.87170795847045,0.217210197829965,12.0100321259,11.79282192807,11.7814842253855,11.9019462269581,11.9155526717354,12.0364067011355,12.4147708042854,11.6084331289351,11.6942547923782,11.4712225679733,11.7611650181346,12.429034132929
202323_s_at,NA,NA,0.274722492543031,8.43406082869054,0.877310145634442,0.392293115156386,0.725998913084275,-5.87184487385047,0.274722492543029,8.43910663912415,8.16438414658112,8.49470787069062,9.21611305950673,7.7225097084749,8.31033487793417,8.45186767901432,8.12770421512995,7.53770721536105,8.97492754994956,8.34571356777787,7.83586818468716
201523_x_at,NA,NA,0.187672073663101,8.55538615280988,0.877310135721003,0.392293120391967,0.725998913084275,-5.87184488232625,0.187672073663103,8.69957785297586,8.51190577931275,8.54946655559082,8.56120593211087,8.72129934917961,9.09249476392147,8.57342266407651,8.87731954498457,8.05069673631776,8.49453488653315,8.58751117313748,8.54946655559082
211967_at,NA,NA,0.244163148629687,11.1422005313681,0.877009390596137,0.392451974032449,0.726157165930719,-5.87210197302805,0.244163148629685,11.1451277255507,10.900964576921,11.4178427420891,11.2016094970492,11.8191770298666,10.6436516860548,10.6433576726937,10.31698709073,10.8846565356375,10.7375158427336,11.0467528185142,11.5189105969898
220748_s_at,NA,NA,0.189264086669951,8.65692417075793,0.876774877796098,0.392575873192486,0.726250695156728,-5.87230238952348,0.189264086669953,8.86985516735015,8.6805910806802,8.8214361241108,8.68666631466404,8.79655644451795,9.37511370803988,8.66950324541807,8.49956906060486,9.16506679722816,8.66950324541807,8.71944512103824,8.34937117911165
213097_s_at,NA,NA,-0.191384857344445,9.52086531407344,-0.876502986887902,0.392719552470728,0.726380775081764,-5.87253468845351,-0.191384857344444,9.24282630237064,9.43421115971509,9.59397491434665,8.57861021655754,9.33760705207461,9.27593251042715,9.42800681844727,9.56335971367042,9.662706849013,9.3623860383862,9.51803813740702,9.0645650600988
210809_s_at,NA,NA,-0.242418950837253,12.5500058721267,-0.876046113221284,0.392961062989264,0.726564564146171,-5.8729248854901,-0.242418950837251,12.4652292059145,12.7076481567518,12.4654170785507,12.7636664936367,12.4934670541061,11.839557380089,12.7640380231902,12.7973881117603,11.9094721276788,13.1758457389996,13.3039720167519,12.3515627885683
203667_at,NA,NA,-0.22795101432224,10.9011776608395,-0.876037372593416,0.392965684375593,0.726564564146171,-5.87293234869236,-0.227951014322242,10.7495948213781,10.9775458357004,11.3907980954117,10.8972243564954,10.6876228607483,10.9251717826327,9.84715701160252,11.2955073397031,10.5013946377888,11.0601432536336,11.3107709346954,10.7199130126809
206118_at,NA,NA,-0.273142118580846,7.76641555151747,-0.875898424657619,0.393039154402334,0.726564725119027,-5.87305098053763,-0.273142118580843,7.57833515572677,7.85147727430762,7.42222956860035,7.51647186496993,7.32886468297477,7.94895811442258,7.67515154766624,8.28061964848807,8.38034208214937,7.57542133266875,7.35923575925807,7.66176754897381
221569_at,NA,NA,-0.197050827517574,8.15172441117564,-0.875242302493266,0.393386207518711,0.726793629107712,-5.87361093673929,-0.197050827517574,7.97962713707132,8.17667796458889,8.03934128352781,7.78098030122587,7.86322634515445,7.69652575381335,8.51806200163512,7.92893828423471,8.7953564978748,7.80171027180845,8.22788919429811,8.12949557472841
202146_at,NA,NA,0.235823206651983,8.29039359946075,0.875220778203945,0.393397596123868,0.726793629107712,-5.87362929978956,0.235823206651983,8.20751198879552,7.97168878214353,8.36602526853331,7.44282862497265,8.48674956010084,8.36466612817057,8.37729036220021,7.89016330395549,8.10465444568159,7.76352473169609,8.35986788202958,7.74023354735492
204992_s_at,NA,NA,0.451898673079391,10.9921890874304,0.875145852411947,0.393437241416173,0.726793629107712,-5.87369321813315,0.451898673079391,11.1018102787199,10.6499116056405,11.3445697409321,10.7878432974575,11.7068213488284,10.016573720811,11.6532432855703,10.794175201583,11.2990427013213,10.5263657804847,11.7161894609509,8.91378488386259
209199_s_at,NA,NA,-0.267701706229897,8.57225560963542,-0.874909934471133,0.393562089270315,0.726793629107712,-5.87389444444461,-0.2677017062299,8.2722378251685,8.5399395313984,8.59488111202583,8.34367753491757,7.63352283769029,8.45981424217036,8.32929339903845,8.28963371170008,9.02120728866041,8.3909128337335,8.25522743722048,8.74271638567753
203005_at,NA,NA,0.210883514459637,8.30313974099813,0.874891616992543,0.393571783978348,0.726793629107712,-5.87391006627519,0.210883514459635,8.36610595500446,8.15522244054483,8.59661963678874,8.28948644593934,8.3982254693184,8.28395407525202,8.2622441477238,8.31167416814444,7.69018700464876,8.3734180113812,8.3040580440873,8.09677497446242
201555_at,NA,NA,-0.198470737241731,8.91476576721614,-0.874726370650074,0.393659249365056,0.726793629107712,-5.87405098104491,-0.198470737241729,8.62073908033694,8.81920981757867,8.4117635350391,8.37636845107069,9.15972564125232,8.65230817383016,8.50352960049241,8.76039167234872,8.81872804721991,8.76903046509445,8.45901704263565,9.2888818605946
211580_s_at,NA,NA,-0.292356869528201,6.98617110713479,-0.874591297894866,0.393730753294188,0.726793629107712,-5.87416614707464,-0.292356869528201,7.06151898096928,7.35387585049748,6.88359182275692,7.11841094511687,7.74146620365326,6.42630379300138,7.13782214031797,6.82695904049463,8.7787646204431,6.80236226158166,6.8445099362317,7.51678339373631
218202_x_at,NA,NA,0.175353140131019,6.55984117678807,0.874510420743743,0.393773571605724,0.726793629107712,-5.87423509696175,0.17535314013102,6.59503840877701,6.41968526864599,6.53007709678622,6.06655683194644,6.94641581268616,6.7775683608321,6.65457394163415,6.50097493979586,6.51392953666394,6.45630958334454,6.59272505573946,6.03448722768617
220305_at,NA,NA,0.249310090293609,6.88426221250215,0.874296591142813,0.393886792923736,0.726793629107712,-5.87441736426354,0.24931009029361,7.18603547230681,6.9367253820132,7.19094737808768,8.12139632225543,6.7630579648407,7.63512897447112,6.2196467218791,6.93122591881688,7.04678331969529,7.38265681281382,6.55990289389929,6.7630579648407
202953_at,NA,NA,-0.364064672536202,9.83433527345553,-0.874277236571266,0.393897042095948,0.726793629107712,-5.87443385999797,-0.3640646725362,9.3920271607845,9.7560918333207,9.45836984004556,10.2298841420155,9.11661439206403,10.1181222325437,8.03714519725377,10.8041594228869,9.8238911318424,9.4815868458419,9.20963379746274,9.46118796856955
213993_at,NA,NA,-0.333479256628187,6.36712698421953,-0.873987558264885,0.394050461619037,0.726941237281551,-5.874680710503,-0.333479256628186,6.18659293822621,6.5200721948544,6.66172650311111,6.31396344761824,5.61685958877268,6.05881411931481,6.28160103231425,6.59925725360546,6.11970691977313,7.7255843857734,6.22619131100953,5.92962110411048
220526_s_at,NA,NA,-0.211436316970504,10.4766131743024,-0.87341295965938,0.394354897174264,0.72712859463709,-5.87517013605032,-0.211436316970504,10.3833935436648,10.5948298606353,10.5502968471906,10.5560436446421,10.3278317432374,10.7246529451529,9.75814253810096,10.7730639019847,10.5268825466317,10.1675183384957,10.387396710211,11.1192878058534
219426_at,NA,NA,-0.265220898186669,6.66552548436606,-0.873312491781761,0.394408143268581,0.72712859463709,-5.87525568134827,-0.26522089818667,6.52335921424172,6.78858011242839,6.21126077093435,6.12834247041552,7.05900195940145,6.64289065622913,6.57530021422815,6.631820182983,6.66216838516906,5.83726527683932,7.07809863976103,7.73354807738955
201119_s_at,NA,NA,0.165611635746975,11.5165732675374,0.873250097794299,0.394441213296371,0.72712859463709,-5.8753088033825,0.165611635746975,11.7018363142481,11.5362246785011,11.5502612380633,11.9030046530326,11.7826505648661,11.9876274506166,11.2856376646619,11.620702801664,11.5173470087739,11.2862937772083,11.7243391344371,11.5324406704223
209094_at,NA,NA,0.300592065005187,11.0172948907177,0.873235769261082,0.39444880795561,0.72712859463709,-5.87532100215911,0.300592065005191,11.1509715450859,10.8503794800807,10.5162762876748,11.2596142715057,11.4920767538842,11.5693954732767,10.9174949390879,10.8969867102713,11.29537140795,10.5719965889859,11.4262624727309,10.0612802204653
200657_at,NA,NA,0.196423899822113,12.4644173510799,0.873102931872089,0.394519221330214,0.72712859463709,-5.8754340862397,0.196423899822117,12.408691529245,12.2122676294229,12.6603066098605,11.8094466752237,12.6327572355848,12.4054947552059,12.53545237035,12.4641160323698,11.6088150748502,12.476533598911,12.0481780022008,12.4636954387826
217952_x_at,NA,NA,-0.203788493276264,8.32956583220157,-0.872931659634677,0.394610020151595,0.727160582453181,-5.87557986661931,-0.20378849327626,8.14566442241051,8.34945291568677,8.41054527031104,7.90241038438841,8.4325320875567,8.44450848097474,7.53832588882165,8.18666351001866,8.48318716056741,8.95655364007099,7.94380019082895,8.17706007694783
208901_s_at,NA,NA,-0.165786911333672,10.8536548016124,-0.87264672237091,0.394761108195532,0.727204447730722,-5.87582233648129,-0.165786911333671,10.8660906717034,11.0318775830371,10.7426461642383,11.0205663384818,11.1847952179744,10.5490666049512,10.8333790328714,11.3442517954615,11.0145756175562,10.9426709416481,10.8652914533804,10.9925981071393
220225_at,NA,NA,-0.263346829237162,7.9358252132406,-0.872474606637705,0.394852391041282,0.727204447730722,-5.87596876486686,-0.26334682923716,7.87310995028525,8.13645677952241,7.6360829771527,8.05584700028915,8.39779176906335,7.32014310893528,7.95568489598577,8.82904840113465,8.13623965245606,8.29168067564304,7.95959317139158,7.46572199698672
209882_at,NA,NA,0.210074684586082,7.90306408356738,0.872471257616903,0.394854167356869,0.727204447730722,-5.8759716138028,0.210074684586083,7.88597004043246,7.67589535584638,8.34546465899681,7.38883864887048,7.42359189698826,8.15387808163068,8.11807691567607,7.93214448878065,7.47484138526523,8.11430402252651,7.23157348993695,7.62661339272253
208636_at,NA,NA,-0.195941562982549,10.9377572542638,-0.87176777779882,0.395227408554336,0.727538339201761,-5.87656982680892,-0.195941562982551,10.791519258633,10.9874608216156,11.1992557913975,10.587778888161,11.1396017170889,10.5563866361767,10.4745732603411,10.8933819508901,11.196307300411,11.0248288695238,11.1897550020881,10.6330309851649
218399_s_at,NA,NA,-0.221308703386658,9.20217321985194,-0.871740928993808,0.39524165816511,0.727538339201761,-5.876592649304,-0.221308703386658,8.9780758783041,9.19938458169076,8.64674560053302,8.74398624485602,9.77929127428174,8.784710156899,8.93564611495074,9.05882347388484,9.37587834366022,8.86736331229894,9.58435741820658,9.11050036040323
205841_at,NA,NA,-0.189527876599588,5.3749148524494,-0.871714083931646,0.395255906127287,0.727538339201761,-5.8766154679759,-0.189527876599588,5.17505616562265,5.36458404222224,5.09745136125793,5.10938265030702,5.20600326976455,5.3264669149465,5.13597663183726,5.32200170735495,5.72726465010379,5.18948548400595,5.21556379672213,5.3686045729244
202069_s_at,NA,NA,-0.286060248097149,8.20942450689559,-0.871020001710168,0.395624406139537,0.728028807953502,-5.87720522465533,-0.286060248097151,8.04893910791234,8.33499935600949,8.01991972967835,7.70120957587081,9.1492493129683,7.25266781240563,8.12164910863861,8.19328002419229,8.45024383755685,7.82312004356651,8.97397036954993,8.23438250518187
221500_s_at,NA,NA,-0.190225968893497,9.4296607534123,-0.870874480985725,0.395701694194028,0.728028807953502,-5.8773288181754,-0.190225968893497,9.27236530500604,9.46259127389954,8.97904473990049,9.74827308050927,9.03484206056976,9.73716754445177,8.86249909959892,9.43934064499206,9.89019374372071,9.54892382518112,9.19834984869865,9.23614830690516
210980_s_at,NA,NA,-0.21393763236936,10.3637587816434,-0.870556677251871,0.395870518628848,0.728028807953502,-5.87759866937135,-0.213937632369362,10.2846860966809,10.4986237290503,10.4112504357867,9.94008425962444,10.3177233654949,10.6576699803747,10.0967024421239,10.2767636395339,10.9954032345933,10.7237086866061,10.684299441585,9.81294364293327
209270_at,NA,NA,-0.329351499905515,7.22723950802032,-0.870456682716918,0.395923647747818,0.728028807953502,-5.87768355740116,-0.329351499905516,7.03582580523493,7.36517730514044,7.58294353393415,6.85495165430406,6.87921214406411,6.77553405586238,7.08648763800993,6.98178783286778,7.83058571333677,7.8327305423944,7.09429479909334,7.08648763800993
202207_at,NA,NA,-0.251996126039884,9.33398592360752,-0.870385309277242,0.395961572766296,0.728028807953502,-5.87774414277268,-0.251996126039883,8.87597480436265,9.12797093040253,8.62257007143821,8.37047965565457,9.32970502268046,8.82225904599224,9.23486022604775,8.76323281965872,9.82980232637903,9.23486022604775,9.07119165154266,8.74076762838449
219506_at,NA,NA,-0.208811683117545,9.45922321225855,-0.87038158408727,0.395963552250238,0.728028807953502,-5.87774730477703,-0.208811683117545,9.15383455332301,9.36264623644055,9.33686827216573,9.60750744772082,8.85968102464057,9.27665339790052,8.68846262418741,9.44736215599566,9.31859154938583,9.31386719893539,9.69297307498034,9.04043720290556
201584_s_at,NA,NA,-0.218842957619346,9.60395330936672,-0.870106475095362,0.396109757088339,0.728162403440706,-5.87798078778866,-0.218842957619344,9.3674606811797,9.58630363879904,9.45728416769987,9.32147806217188,9.81894756333441,9.1943153868529,9.04527822583942,9.84838020651109,9.03346184207166,9.84193889008933,9.50355570398955,9.70418155133357
214383_x_at,NA,NA,0.169540001109276,8.88101386804886,0.869942288751357,0.396197029727043,0.728187635293754,-5.87812009943006,0.169540001109278,8.87553411129851,8.70599411018923,8.7987859815272,8.89076607603032,8.86668566281792,9.04686304168587,8.77456979443123,8.67015649534707,8.75862534827407,8.55191859254842,8.67614933118875,8.87312078358785
204807_at,NA,NA,-0.298234458123095,7.17014185978914,-0.869439285622373,0.396464477802104,0.728543948537236,-5.87854674666831,-0.298234458123093,7.07793464039411,7.3761690985172,7.12316595096415,6.70446503401256,8.1576704283676,6.88520882161938,6.51916296700683,6.86427560749605,7.66271370367656,8.13487695140302,7.8906933133929,6.32828591661747
201105_at,NA,NA,-0.366457004495857,11.4899299162175,-0.869139130376385,0.396624127614363,0.728702075989943,-5.87880123095665,-0.366457004495858,11.1609870558132,11.527444060309,11.773711873492,12.2035687447108,10.2551370863186,11.0400115976881,10.5325059768564,11.8893226780176,10.2989471124991,11.6554163249096,12.2532523137532,11.5402818723657
213094_at,NA,NA,-0.465156493047447,7.42841534816805,-0.868807527023785,0.396800553468013,0.728708748048636,-5.87908228495088,-0.465156493047445,7.21288539392199,7.67804188696944,7.43775893160511,6.33566391042647,7.91695418023383,6.87523374270467,7.49881620463988,7.40755933484043,7.72789694782167,6.75691728895438,7.00305438850538,9.49478147472532
204734_at,NA,NA,-0.736190188658571,8.26474512347257,-0.868793457099735,0.396808040353153,0.728708748048636,-5.87909420789979,-0.736190188658571,7.55212548466921,8.28831567332778,7.19332105464381,7.7525219071573,8.24679185719359,7.1147416400106,7.45325096434073,6.81128254929429,10.9435051801933,8.54207632210412,8.35793889945811,6.78677541558905
202238_s_at,NA,NA,-0.3118257457082,9.60104866630043,-0.868717316902374,0.396848557668745,0.728708748048636,-5.87915872655837,-0.3118257457082,9.08394172529345,9.39576747100165,9.0946002788681,9.75633298134147,8.53109826441472,9.30815410058797,8.72952300125501,9.8188754354925,8.88493844774344,9.83095982448862,9.31980918234143,9.12425446494228
218582_at,NA,NA,0.196418385014292,9.47207695677063,0.867785388439135,0.397344695029867,0.729484484607957,-5.87994799299094,0.196418385014288,9.61717211494224,9.42075372992795,9.49650904076892,9.47986513761171,9.72762566217829,9.40041136003235,9.98144937411991,9.49650904076892,9.54780847556005,8.9804515069965,9.49650904076892,9.58249058554534
201488_x_at,NA,NA,-0.177001548370448,10.2168455086877,-0.867348412971591,0.397577470876982,0.729715782291526,-5.88031780854156,-0.177001548370447,10.1740457940617,10.3510473424322,10.0816591986084,10.5469903388144,10.6338495776246,9.98120213007698,9.62652772518421,10.5048694764119,10.283940970809,10.1183222765087,10.4881307774432,10.359973210988
209682_at,NA,NA,0.250952295716903,8.35732328810738,0.867171895076598,0.397671526926701,0.729715782291526,-5.88046714866568,0.250952295716905,8.46044195568682,8.20948965996991,8.78028114924685,8.89609870746058,8.53460394857779,8.19157516261317,7.89965081053569,8.10147959125313,8.36044349518698,8.49805017895843,8.24392189094476,7.84355314350626
200994_at,NA,NA,-0.187613819406291,10.0005341714937,-0.8671338800959,0.397691784793968,0.729715782291526,-5.88049930699298,-0.187613819406291,9.89755358411235,10.0851674035186,9.97811082288485,9.57674256476546,10.4337009075513,9.72884978145125,9.77036384390888,9.77695068938822,9.95661302183239,10.1012634594404,10.3993976665155,10.1916121804167
203922_s_at,NA,NA,-0.399021363685986,8.41114218045063,-0.86658087968463,0.397986550662501,0.730121333724184,-5.88096696551207,-0.399021363685982,8.0203833621346,8.41940472582058,7.56037987633976,8.17613622201866,8.27471397097059,8.40719128135644,7.68349545998755,9.19364056028455,8.61078141391166,7.56441277977921,7.65855224823842,9.06963662688906
218271_s_at,NA,NA,-0.163845313236733,9.93124856709576,-0.866384233996039,0.398091403258513,0.730178396380611,-5.88113319809744,-0.163845313236735,9.724412088996,9.88825740223274,9.43543561261497,9.64061500380198,10.2338496723959,9.62598791411824,9.68617224204896,9.68122990402666,9.74699353515205,9.78539913556297,9.9961543284333,10.2315101079887
1598_g_at,NA,NA,-0.232027199874603,10.5136343991503,-0.866233087913422,0.398172007516926,0.730186671250489,-5.8812609445806,-0.232027199874603,10.3520665683441,10.5840937682187,10.3428613960375,10.9355071947393,9.65943702121903,10.2577578985965,10.5647693311282,10.8371144217685,10.8611161185382,10.7250024215574,10.2520501038984,10.245185775331
201279_s_at,NA,NA,0.270377973817695,8.83574376897253,0.866099209179394,0.398243412256605,0.730186671250489,-5.88137407993609,0.270377973817695,8.86676377411061,8.59638580029291,8.69056408443812,9.68405435334433,8.15198690553818,8.96123836538463,8.84597516184778,8.82447220481325,8.57200712013633,8.89570970564195,8.02115938888014,8.66858058199289
218139_s_at,NA,NA,-0.236764686611473,9.22607894734943,-0.865834426246078,0.39838465997467,0.730310408888948,-5.88159778992176,-0.236764686611473,9.16956952952747,9.40633421613894,9.37014005123661,8.21229636664001,9.83491419042146,9.36474691238382,9.06575012695544,9.08080165812511,9.65809782021513,9.14862689314853,9.89813009801924,9.2460146111867
219335_at,NA,NA,0.181809330026659,7.67115520238255,0.86530413206054,0.398667642655182,0.730473498696766,-5.88204563721164,0.18180933002666,7.90675120161771,7.72494187159105,7.92431895416923,7.64367509357358,8.468803407657,7.64367509357358,7.85328345911516,7.70789396914368,7.43270969382984,7.96491339796896,7.98010079830047,7.53909149871231
212915_at,NA,NA,-0.387619791231664,6.41880991748891,-0.865264999340251,0.398688530398537,0.730473498696766,-5.88207867587791,-0.387619791231666,5.9096375893491,6.29725738058076,6.09897997570278,6.02014412411396,5.65504205141202,5.8219679120299,5.95205388348682,5.89652483316041,6.74458286456102,6.80238220646664,6.29452932398683,5.74826767472892
219716_at,NA,NA,-0.254409601032533,9.00207981855746,-0.865211979078764,0.398716831993028,0.730473498696766,-5.88212343722935,-0.254409601032535,8.79133817851656,9.0457477795491,8.86174499963693,8.78167815748436,9.37230057269912,8.49683703664286,8.44413012611956,9.22094893243541,9.58120778189586,8.63184301160586,8.66449000679429,9.13024916501407
202466_at,NA,NA,0.179879903178133,10.0321916363927,0.864980552339002,0.398840380288036,0.730473498696766,-5.88231878550895,0.179879903178133,9.96931060443762,9.78943070125949,9.59326457350753,10.5903745130762,9.83807046562164,9.98831956142474,9.83652390855804,9.70667678262596,9.65432870794983,10.0740820198147,9.60101465449118,9.9110513414158
221803_s_at,NA,NA,0.274520775024117,7.43307462288656,0.864976555412792,0.398842514286912,0.730473498696766,-5.88232215891138,0.274520775024119,7.46357299688961,7.18905222186549,7.50948255812457,7.09904051405788,8.43421417926409,6.94384544762086,7.33128228538064,7.18700354374787,8.288460331662,7.18664656967932,6.77138243403889,6.51176823019938
217816_s_at,NA,NA,-0.218412692609929,9.91577150352337,-0.86385246175287,0.39944297599632,0.731423673506038,-5.88327032733344,-0.218412692609927,9.6905582014223,9.90897089403223,9.56678226143341,9.35135521667299,10.1418015186493,9.57104188448186,9.82181012587395,9.45233998040017,9.92460574741593,10.0593601363772,10.4064750666791,9.70207353928874
218036_x_at,NA,NA,0.313846194154791,7.6042939573748,0.86372881248063,0.399509062349324,0.731423673506038,-5.88337455615533,0.313846194154793,7.72733352121629,7.4134873270615,6.82932995184019,7.21820174720794,8.6292912493357,7.04223177041363,8.917612887284,7.29589472333912,6.85530365042874,7.54601386386309,8.0956692338635,7.27455516381304
213764_s_at,NA,NA,-0.455357670229704,5.95586998961203,-0.863467600204184,0.399648695004959,0.73144859556706,-5.88359469736944,-0.455357670229704,5.70607375392537,6.16143142415507,5.9846949328119,5.82432728218307,5.78800592049085,5.21739650821354,5.71594412592751,5.95659447499774,5.51303285992952,7.27924411564832,6.27663350782203,5.78165216237777
209939_x_at,NA,NA,-0.292135190232782,9.66455639609424,-0.863384965556241,0.399692874523123,0.73144859556706,-5.88366432648438,-0.292135190232781,9.32968564556348,9.62182083579627,8.79001406206228,9.57061606932637,9.23622103268007,9.56037137123599,9.49120569251272,9.41776588348276,9.99676362158462,8.81082118957809,9.73616050823471,10.1475929761011
218157_x_at,NA,NA,0.178210153144114,9.49328657223022,0.863249319418062,0.399765402861188,0.73144859556706,-5.88377861061174,0.178210153144114,9.49233434153129,9.31412418838718,9.91001047286891,9.30534992146011,9.43422107852688,9.38968641387318,9.42240382092738,9.38794703714884,9.20158139310671,9.87543305034567,8.99289174176424,9.11276771957042
204550_x_at,NA,NA,-0.208005361196914,8.29617795911548,-0.863150623271478,0.399818179901922,0.73144859556706,-5.88386175343453,-0.208005361196911,8.1255863093255,8.33359167052241,8.25092940295203,8.29743058234687,7.82237728824453,7.96470462514613,8.29248964793795,9.16648470160883,8.27221630537908,7.82233844049447,8.14929752265809,8.2576213824716
212843_at,NA,NA,-0.180942800617347,6.25352063386921,-0.862543623922277,0.400142868603006,0.73183775618167,-5.88437290580993,-0.180942800617348,6.07654700671778,6.25748980733513,6.21012986264445,6.14846543376386,5.91408710403315,5.84848169024227,6.26157094290519,6.07101202650613,6.14846543376386,6.45218966815642,6.25652764065218,6.35925426759707
206550_s_at,NA,NA,0.251970187834347,8.49801792688812,0.862416311914289,0.400210990670009,0.73183775618167,-5.88448007314981,0.251970187834349,8.5829603034003,8.33099011556595,7.97051168651715,8.68046116505503,9.51597290358311,8.2746302358356,8.47322552601059,8.67092896370094,7.8231080834844,8.30972020889268,7.85354136659876,8.99765195515296
204243_at,NA,NA,0.191831138848025,8.47574564035803,0.862297278801318,0.400274689730492,0.73183775618167,-5.88458025847994,0.191831138848025,8.51278500994294,8.32095387109492,8.09938146993734,8.38908226730167,9.01277124839719,8.69291022883827,8.36977983524023,7.99277704361872,8.41223434510422,8.13516204355423,8.11826212665225,8.94633379654515
216977_x_at,NA,NA,-0.220231067156382,9.24158613718579,-0.862200355863951,0.400326561708911,0.73183775618167,-5.88466182523037,-0.22023106715638,8.97579254241231,9.19602360956869,8.74723901383901,8.64407701256525,9.13537490754628,8.85834089856613,9.49393087954485,9.7252254360228,9.33847287480177,8.81178949617951,9.52077170845289,8.58385853238645
219201_s_at,NA,NA,-0.187231999419597,6.5202310425272,-0.861989280751802,0.400439541756578,0.731909156900845,-5.88483942919512,-0.187231999419597,6.36100323884306,6.54823523826265,6.42078199802765,5.95576260319535,6.72786539352107,6.16630749843901,6.53429870103222,6.53429870103222,6.30819421753369,6.86234477961843,6.50203979209671,6.53429870103222
202245_at,NA,NA,0.181195708745321,9.5113463201515,0.861464604575141,0.40072047021031,0.732287444730949,-5.885280732712,0.181195708745321,9.58054297614129,9.39934726739597,9.57420652687946,9.43481541814366,9.61429398547731,9.52948036093491,9.74991858927109,9.84938276520757,9.38091553628375,9.54228522309325,8.83004591869039,9.39410689370486
217665_at,NA,NA,0.199679745827025,6.12837329469533,0.861047769155021,0.400943749085786,0.732483479594145,-5.88563115645658,0.199679745827025,6.28083672491938,6.08115697909235,5.82866768057813,5.88795117901215,6.53334956976286,6.35668884670386,6.7975263485399,6.05296655501068,6.38766574269781,5.57303274832649,6.24642645067483,6.14569339875195
35846_at,NA,NA,-0.199121814078113,7.21573676644586,-0.860773762294628,0.401090565792044,0.732483479594145,-5.88586142304957,-0.199121814078113,7.24068475690579,7.4398065709839,7.95661223409589,7.12184244093133,7.08054778189701,6.90722404387682,7.13719728372791,6.89200151192621,7.39978194517328,7.47782258796633,7.47431051374854,7.95511629610516
204715_at,NA,NA,0.296556940940725,8.14924089627009,0.860599511377116,0.401183950142165,0.732483479594145,-5.88600782305618,0.296556940940726,8.20520107626597,7.90864413532524,7.82611179953727,8.55055566817747,9.0465821411052,8.12764962458508,7.47510614792484,8.33890183683839,7.87412545541043,7.23699283027554,7.66851005789801,8.42469049620386
201089_at,NA,NA,-0.183023722394017,10.1054601282812,-0.860576969641573,0.401196031720719,0.732483479594145,-5.88602675991474,-0.183023722394013,9.82419270505948,10.0072164274535,9.51800627590097,9.50123770149751,10.037595184771,10.3774578301432,9.68666653298471,10.138460067518,10.0971200758944,10.1841260988609,9.62712336948718,9.98925252550693
219577_s_at,NA,NA,0.17982759563074,7.01297969604984,0.860497143990122,0.401238817377835,0.732483479594145,-5.88609381618879,0.179827595630741,7.17170947452086,6.99188187889012,6.9466710082662,7.66800390642075,6.55669856458738,7.59601104839736,7.09116284493262,6.80024674185938,7.13072664966845,7.06861844536316,7.01816596194939,6.94165159561023
217908_s_at,NA,NA,-0.301392580781025,9.39851187913618,-0.860435931788131,0.401271628453554,0.732483479594145,-5.88614523267326,-0.301392580781025,9.38209028373851,9.68348286451953,10.0888774961563,8.33933196827847,9.46961613119303,9.51309378510524,9.49953203795949,10.6372635781036,9.08815526044233,9.96284730721623,8.78489109646185,9.94425708037363
209442_x_at,NA,NA,0.333599313325246,8.83188563810859,0.86015253197165,0.401423559782977,0.732508410323737,-5.88638323672174,0.333599313325246,9.22329399939846,8.88969468607321,8.59021742777248,8.86786981384295,9.54185051791648,9.64215087282275,9.47438136463763,8.36755121768487,10.1146404397436,8.69078996176349,8.70314469712416,8.57234711404991
209748_at,NA,NA,-0.185798997705692,7.42751570284402,-0.860134454110908,0.401433252642824,0.732508410323737,-5.88639841638608,-0.185798997705692,7.2559726953747,7.4417716930804,7.14189016266074,6.81909958178559,7.74163187012168,7.25326314043452,7.32397872187099,7.27547425260323,7.58470382241316,7.82543099636972,7.40350058393982,7.11974881007605
202772_at,NA,NA,-0.198231568184209,9.36601510626389,-0.859700390107347,0.401666031922956,0.732798117204567,-5.88676280468255,-0.198231568184209,9.34295563430736,9.54118720249157,8.96701690708903,9.35518608252312,9.41485083692676,10.1065363540014,8.87118799099648,9.42477750413257,9.56977780442832,9.21695211531593,9.78870095718733,9.70572763139372
213765_at,NA,NA,-0.433042492415025,6.41972379647266,-0.859428921107078,0.401811659762549,0.732868580844869,-5.8869906120631,-0.433042492415025,6.22378049842839,6.65682299084341,6.47849565213788,6.4108805201217,6.35194538040472,5.46670041935592,6.4108805201217,6.58536325964714,5.8508608261974,7.80286449655381,6.78552255187705,6.25950381994165
