,SymbolsA,EntrezsA,logFC,AveExpr,t,P.Value,adj.P.Val,B,logFC validation,B,L,GSM26888.CEL,GSM26889.CEL,GSM26892.CEL,GSM26898.CEL,GSM26906.CEL,GSM26879.CEL,GSM26896.CEL,GSM26897.CEL,GSM26907.CEL,GSM26911.CEL
203120_at,NA,NA,0.626318024933701,8.39324483289235,1.87676177344647,0.0774565724932081,0.365056900317825,-4.70789266316993,0.626318024933699,9.00769084829272,8.38137282335902,8.44768848421007,8.74438776703782,10.2867531284504,9.19708534267682,8.36253951908844,8.01348265425286,8.73523299714188,8.60347639664764,8.18958624075625,8.36508582799647
218781_at,NA,NA,0.539096654932308,9.11288457846081,1.87641388259293,0.0775067794223875,0.365056900317825,-4.70844609688078,0.53909665493231,9.48215718499082,8.94306053005851,9.29928597584247,10.009452809049,9.2534669143646,9.13755657424801,9.71102365145005,9.08687454117453,8.98269050336968,8.78680037829878,9.13755657424801,8.72138065320155
214214_s_at,NA,NA,0.590971697572908,9.80924770364053,1.87625441719021,0.0775298027926963,0.365056900317825,-4.70869975622517,0.590971697572908,10.2601816952312,9.66920999765828,10.0043574358962,10.2928745717298,10.6072397715214,9.84492456452326,10.5515121324852,9.97011133260664,9.51383346164755,10.1384153006664,10.0134829030342,8.71020699033665
202600_s_at,NA,NA,-0.833109049805479,8.86680212256872,-1.87619001181727,0.0775391032591038,0.365056900317825,-4.70880220095676,-0.833109049805479,8.36962436717952,9.202733416985,8.5583306450517,8.70615478361768,9.27525478704094,6.57355045194801,8.73483116823927,9.20788062588081,9.40484751304516,9.99982885856544,8.7210791913499,8.68003089608369
201574_at,NA,NA,0.473785399934586,10.0978301199054,1.87546617537048,0.0776436969457038,0.365363970827793,-4.70995339514454,0.473785399934588,10.3043373421298,9.83055194219523,9.84919767720287,10.3055155290789,10.2369716555955,10.5390434549478,10.590958393824,9.90086787983081,9.50141386101419,10.5505930035442,9.95830754287144,9.24157742371549
215714_s_at,NA,NA,0.779780640742082,9.18582341163151,1.8752280763167,0.0776781293397137,0.365363970827793,-4.71033200621484,0.779780640742084,9.55627072867695,8.77649008793487,8.84445040304548,8.70567146375754,11.5116571928591,8.99253171693514,9.72704286678753,9.08003532993758,8.70508184757703,9.05267986440989,7.94125161372116,9.1034017840287
201281_at,NA,NA,0.474397138108895,9.10876645184553,1.8746560539788,0.0777609069093166,0.36557964829494,-4.71124147445446,0.474397138108893,9.25475127233365,8.78035413422476,9.53521363034868,8.65820451503381,9.414228062229,9.31787845566857,9.3482316983882,9.46054863148989,8.55197593748401,9.04382987733859,8.68308756731231,8.162328657499
212012_at,NA,NA,0.406655828917117,11.4998964609783,1.87389619462018,0.0778709872574758,0.3658143036689,-4.71244930852592,0.406655828917117,11.7114244687914,11.3047686398743,12.1825246641966,11.9236664383471,11.319702624703,11.4276294808195,11.703599135891,11.2273516318273,11.0972245477887,11.4169991182636,11.1919979868283,11.5902699146638
205428_s_at,NA,NA,0.61622342653909,6.91450937205019,1.87373280013041,0.0778946761344139,0.3658143036689,-4.71270899048027,0.616223426539089,7.3353147574198,6.71909133088071,6.78216482394383,7.19966423923633,8.89537916529387,7.01720073468115,6.78216482394383,6.67778933264102,6.98254924821528,6.45141620972125,6.86578617148419,6.61791569234183
209510_at,NA,NA,-0.466343356636296,9.97313540143218,-1.87354672448737,0.0779216610885476,0.3658143036689,-4.71300470149565,-0.466343356636294,9.68989201436386,10.1562353710002,9.45932288535967,9.78102166948311,10.1884474714667,9.43373855798136,9.58692948752846,9.65869195646077,9.96110339193506,9.88265432331777,10.725728963029,10.5529982202582
218674_at,NA,NA,-0.513029302563202,6.32725165067058,-1.87313767368566,0.0779810113193391,0.365919427996576,-4.71365469687543,-0.513029302563202,6.13745455086889,6.6504838534321,5.90303302712287,6.31091715901983,5.73443667584055,6.31091715901983,6.42796873334138,6.30813381305099,6.53152737147184,7.51342374302961,7.04618044091433,5.85315389869371
210340_s_at,NA,NA,0.356740260070117,5.6046224844246,1.87273636006111,0.0780392778381063,0.36601936990767,-4.714292307719,0.356740260070117,5.80563683533139,5.44889657526127,5.95440395313449,5.55167335929498,5.71314919810841,5.64292544638274,6.16603221973635,5.78558362697649,5.54711694659262,5.24825089939979,5.27886747452195,5.38466392881551
202261_at,NA,NA,0.683097207226906,10.4030756010659,1.87105412636223,0.078283940131052,0.366838431334638,-4.7169640868833,0.683097207226906,10.9464881451434,10.2633909379165,10.2700047433192,11.0530174592021,12.5079838932218,11.0058098104702,9.89562481950367,10.017151236166,10.2396233985648,10.9842754603351,10.0224707900802,10.0534338044364
200815_s_at,NA,NA,0.390741440005707,9.51278472907642,1.87096050955461,0.0782975755840534,0.366838431334638,-4.71711272618488,0.390741440005709,9.84722855986793,9.45648711986223,9.44388697014804,10.4731939940327,9.96083318837335,9.64215421430513,9.71607443248044,9.88234177150346,9.06969333410258,9.40400766571897,9.53096524719014,9.39542758079599
202696_at,NA,NA,0.417463693998553,8.80725757344125,1.87077183672072,0.0783250625029214,0.366838431334638,-4.71741227515012,0.417463693998553,9.14412105001449,8.72665735601594,8.73340219647716,9.26672611573151,9.4169056034102,9.41731865246519,8.88625268198839,8.49435325678227,8.50093758706525,9.19774435716553,8.66735187324521,8.77289970582142
212780_at,NA,NA,0.409648025046729,7.72408888530345,1.87002605207718,0.0784337962261607,0.367174003042656,-4.71859613719797,0.409648025046727,7.9678423506394,7.55819432559267,7.88114135759835,7.82292196178011,8.12042005216641,7.60526234220837,8.40946603944376,7.73455821810855,8.00636802304156,7.19726184404875,7.53846657395889,7.31431696880563
221688_s_at,NA,NA,0.480351321360015,8.74985574281228,1.86952284292624,0.0785072384521936,0.367182325559723,-4.71939475967078,0.480351321360013,8.98005249166498,8.49970117030497,8.52483425387621,8.98513679023569,9.6124297093653,9.06969333410258,8.70816837074513,8.67871504964904,8.43489198848287,9.03519127314526,8.54759137773551,7.80211616251218
200067_x_at,NA,NA,0.378121957553487,10.973837918429,1.86950567740121,0.0785097447944585,0.367182325559723,-4.719421999892,0.378121957553489,11.178076431906,10.7999544743525,11.5032215043864,11.3799628982868,10.9267065900182,11.0580689182603,11.0224222485782,10.6454313765075,11.1209683577432,10.5741317395835,10.8262969320102,10.8329439659181
202988_s_at,NA,NA,0.605170433495018,5.61496384496284,1.86860977162221,0.0786406545364937,0.36733934517764,-4.7208434990668,0.605170433495017,6.21214596362788,5.60697553013286,5.70301414468458,6.58896487026698,6.0760914815028,5.21739099428512,7.4752683273999,5.55677584218318,6.10165367126487,5.31352419536647,5.28253087044393,5.78039307140584
213414_s_at,NA,NA,0.368073467450495,13.1249637926131,1.86852401335305,0.078653195657899,0.36733934517764,-4.72097954506896,0.368073467450495,13.4164029470534,13.0483294796029,13.0854344230731,13.5517583856329,13.280817613503,13.7065751246183,13.4574291884398,13.1351030593473,13.0703335379295,12.8328507137401,13.3124031065672,12.8909569804305
218973_at,NA,NA,0.376691525820885,9.2733005339226,1.86843590132853,0.0786660828311047,0.36733934517764,-4.72111932079531,0.376691525820888,9.51053268186848,9.1338411560476,9.56869078346008,9.71124210635173,9.76433273536048,9.40210401973396,9.10629376443618,9.02010198107278,9.09399420800703,9.53898394454015,9.26766129411886,8.74846435249916
221505_at,NA,NA,0.578239997454292,9.67358521059631,1.86826063148316,0.078691723171576,0.36733934517764,-4.72139734575384,0.578239997454288,10.7501283149444,10.1718883174901,10.202171255364,11.0473007147486,11.1111465853269,11.1729072594971,10.2171157597853,10.2302619978118,10.481477271416,9.52595800327672,10.1485113804871,10.4732329344588
219023_at,NA,NA,-0.542267850171172,7.60270270864496,-1.86780372206369,0.0787585995184296,0.3674102163908,-4.72212204645972,-0.542267850171173,7.46307019156503,8.0053380417362,7.147754732339,7.70286738087156,7.58036793021115,7.42964925892605,7.45471165547738,7.35077365220078,7.79196624266762,8.29817293583119,8.62800079370576,7.95777658427567
214835_s_at,NA,NA,-0.49145403957947,9.03760253343626,-1.86753175016501,0.0787984310321703,0.3674102163908,-4.72255336411602,-0.491454039579471,8.7578268553489,9.24928089492837,8.78833797175599,9.03164963303374,8.36476199711592,8.86070991631646,8.7436747585224,8.7363533869074,9.34878053016337,9.94643143999674,9.2486913071219,8.96614781045247
209935_at,NA,NA,0.608501845511274,7.72987873956196,1.86739660388991,0.0788182304427894,0.3674102163908,-4.72276767604635,0.608501845511274,7.89081321579115,7.28231137027987,7.65707617942666,8.09644125487348,8.09036896539705,7.50471832965792,8.10546134960063,7.12187400779738,7.17511721127564,7.62169893079531,7.53852912590087,6.95433757563017
202641_at,NA,NA,-0.388706279199853,9.38960887535031,-1.86707740633627,0.0788650114965875,0.367455284154218,-4.72327381211765,-0.388706279199853,9.52686216081737,9.91556844001722,9.5188315594244,9.87641030436783,8.93934064001214,9.73226510467289,9.56746319560961,10.171474677731,9.97735091544344,9.54513491764807,10.1129138572378,9.7709678320259
203215_s_at,NA,NA,-0.650434990378869,10.1607476301629,-1.86673762467094,0.0789148363129604,0.367514484635287,-4.72381252526762,-0.650434990378871,9.57637184257773,10.2268068329566,9.13426251359503,9.48340639534971,10.4165867442644,9.40833254516587,9.43927101451365,10.6858912513691,9.3059065919586,10.8320507210368,9.81338295220261,10.4968026482159
206448_at,NA,NA,-0.454000774356169,6.90170815574269,-1.86628793606653,0.0789808204486939,0.367648849676783,-4.72452539385222,-0.45400077435617,6.82083507011879,7.27483584447496,6.95262419811475,7.61702160533746,6.57097734096017,6.57327361656779,6.39027858961377,7.50184982056244,6.87624022748194,7.30481116347858,7.60932273634182,7.08195527451
202137_s_at,NA,NA,0.529931534006614,6.3694531411234,1.86535820062755,0.0791173980528794,0.368111540470657,-4.72599890019372,0.529931534006616,6.66978154682383,6.13985001281721,6.35184803871968,6.44276155547548,6.86985526645737,6.44276155547548,7.24168131799112,5.77558344803724,6.26582584901391,6.72572056263566,6.03982511361313,5.89229509078612
212436_at,NA,NA,0.429059027258341,8.21259720516454,1.86442685637025,0.0792544213851588,0.368575869485419,-4.72747447465436,0.429059027258342,8.38531986455937,7.95626083730102,7.95538962711588,8.08832148031954,8.54006855519124,8.7560696765149,8.58674998365527,8.15659304119123,8.05587799106474,7.92361510593107,8.25903394030207,7.38618410801601
206115_at,NA,NA,-0.872804544848592,6.82095837268456,-1.86392117499074,0.0793289072586209,0.368749066088078,-4.72827544847552,-0.872804544848592,6.73943960802488,7.61224415287347,6.82591481015989,6.26780517115618,6.52312235321047,6.73319420168134,7.34716150391651,6.98117242572792,9.56019488137019,6.52788039187597,6.44410817025335,8.54786489513992
205191_at,NA,NA,0.456067805455248,5.0279840255147,1.86248068544473,0.0795414279719057,0.36947190929791,-4.73055633141657,0.456067805455248,5.35980695497013,4.90373914951488,5.52477803523499,5.88632435858509,5.11856972843223,4.72674859322684,5.54261405937149,4.60506551923839,5.00761078804296,4.80694535308119,5.1878125403562,4.91126154685565
204742_s_at,NA,NA,-0.404956323073373,5.65040835233858,-1.86236142386156,0.0795590456138919,0.36947190929791,-4.73074511941069,-0.404956323073371,5.52392305843757,5.92887938151094,5.44674026649592,5.53536924931279,5.6766846699032,5.69066813810341,5.27015296837253,5.2034743085959,5.77651186645773,6.28974747990915,6.12685963972221,6.24780361286971
204527_at,NA,NA,0.427042999435394,7.30384008141095,1.8616031427099,0.0796711416653911,0.369511747796866,-4.73194527351723,0.427042999435393,7.57417584231132,7.14713284287593,7.92245315245668,7.88495550078872,7.45369587010056,6.85577931120664,7.75399537700401,7.55946551194116,7.06821244680983,6.90049716227984,7.26015780417552,6.94733128917329
215446_s_at,NA,NA,0.758311247208859,8.16070168997108,1.86129831922638,0.0797162427891181,0.369511747796866,-4.73242763643818,0.758311247208858,8.46750191532867,7.70919066811981,9.60724899996715,9.32194089340805,7.69681128592813,7.22641671742087,8.48509167991913,7.51501411877406,6.82477306121561,8.34795302390342,8.44722395921752,7.41098917748844
202670_at,NA,NA,0.450340922484591,10.0314271483891,1.86084144690247,0.0797838830431895,0.369511747796866,-4.73315050958975,0.450340922484592,10.2941186421309,9.8437777196463,10.2153805792921,10.7988341522659,10.206734517017,9.97119008363872,10.2784538784408,9.50707140695015,10.2188222712278,9.71033127080596,9.92811610031391,9.85454754893366
213107_at,NA,NA,-0.891245162726249,8.20879100465651,-1.86063463070213,0.0798145189970785,0.369511747796866,-4.73347770034708,-0.891245162726248,7.47333212316838,8.36457728589462,7.50262626322413,7.6865314542148,7.31447594579342,7.60693416012205,7.25609279248748,7.41932573809148,7.33258435170476,9.31231362088245,9.98399297091233,7.77466974788209
214169_at,NA,NA,0.39898208326739,5.39740831443191,1.86048271488042,0.0798370291096366,0.369511747796866,-4.7337180215165,0.39898208326739,5.604196064399,5.20521398113161,5.24209095403001,5.58215804429755,5.36133589987536,6.42760948949961,5.40778593429246,5.34694827226696,4.99936967893275,5.08435485609127,5.39100091451905,5.20439618384801
208658_at,NA,NA,-0.450038044124433,8.62841455774423,-1.86016616696406,0.0798839515955117,0.369511747796866,-4.7342187388498,-0.450038044124431,8.43351607290597,8.8835541170304,8.41652604179839,8.29975236059302,8.57264618721347,8.56297451029518,8.31568126462978,8.4939542443626,9.58447061358184,8.27162748065429,8.57596217141249,9.49175607514078
217028_at,NA,NA,0.691106693943491,10.757673464832,1.85978764531168,0.0799400925607503,0.369511747796866,-4.73481741323838,0.691106693943491,11.2400928092787,10.5489861153352,11.462004951424,11.0262033102677,11.1058082351182,11.326130205867,11.2803173437164,10.5691381732285,11.0172874315861,10.2667753012964,9.42706907821789,11.4646605923469
218826_at,NA,NA,0.558471587562231,8.44638641440619,1.85955510948225,0.0799745987234024,0.369511747796866,-4.73518515506909,0.558471587562231,8.68807609077289,8.12960450321066,8.73638439351573,7.71094939540093,9.15926760187665,8.43530460615408,9.39847445691705,8.13040459700175,8.41037955660669,7.66717113165361,7.70588407807014,8.73418315272109
206747_at,NA,NA,0.449211026167328,8.34346988167224,1.85955295436686,0.0799749185841108,0.369511747796866,-4.7351885631171,0.449211026167328,8.60086810269993,8.15165707653261,8.07144950632598,9.67983065314998,8.43112445583005,8.4781508030171,8.34378509517655,8.17391880108478,8.22966369502688,7.94797729658963,8.23389331528694,8.1728322746748
201911_s_at,NA,NA,0.553282810181081,9.12748287455145,1.85948608522074,0.0799848438174953,0.369511747796866,-4.73529430710069,0.553282810181082,9.62767412647906,9.07439131629798,9.35459026815055,9.61916149724957,9.47949549778727,10.0712839777033,9.61383939150459,9.60005980125869,8.31516897510387,9.36165296228457,8.74048457469222,9.35459026815055
218696_at,NA,NA,-0.433944919288118,8.76366778936099,-1.85916321606962,0.0800327818603754,0.369511747796866,-4.73580484334689,-0.433944919288116,8.59156248227583,9.02550740156395,8.11507921297217,8.92186830852331,8.49030555607518,8.7271146694138,8.70344466439471,8.51287806220682,9.18470774873888,9.18725902902271,9.08592596917602,9.15676619867532
210886_x_at,NA,NA,-0.473082477935723,8.37870440715729,-1.85915003860354,0.0800347389256728,0.369511747796866,-4.73582567895524,-0.473082477935722,7.76166736241091,8.23474984034663,8.02262883351064,7.66599477929578,7.33647525130817,8.02149254493895,7.76174540300101,8.3382790841204,7.77162591983608,8.44072781905711,8.52793640122182,8.09517997749776
205546_s_at,NA,NA,0.467246767712375,8.82451609083963,1.85902849195553,0.0800527925486595,0.369511747796866,-4.73601785840227,0.467246767712377,9.13512639996322,8.66787963225085,8.83149080536389,8.70162897638697,10.1579685596599,8.79255461822762,9.19198904017772,8.9793823155238,8.62889926151086,8.95936898928652,8.33292857818285,8.4388190167502
218502_s_at,NA,NA,-0.56433597162019,9.52931379218637,-1.85831180115836,0.0801593175834017,0.369571707427236,-4.73715086260574,-0.564335971620192,9.58718974113742,10.1515257127576,9.5326741956976,9.64520790018145,10.0606533953177,9.92845527270183,8.76895794178856,9.6089296745687,9.82620186341431,10.7636593710449,9.9837919083337,10.5750457464264
204407_at,NA,NA,0.463107027515512,5.89444598486474,1.85825777186457,0.0801673532795076,0.369571707427236,-4.73723626496738,0.463107027515511,6.2931671573034,5.83006012978789,5.69052763432369,6.52544708173768,6.41647384252711,5.80892640719966,7.02446082072884,5.91224468745393,5.80938525695885,5.63787427842112,5.92584893000173,5.8649474961038
222148_s_at,NA,NA,-0.48057094350084,9.02742670083817,-1.85812322110348,0.0801873679065231,0.369571707427236,-4.73744893793078,-0.48057094350084,8.86293683848886,9.3435077819897,8.7473562138661,8.74606877004679,8.60032213279394,9.52135318495514,8.6995838907823,9.16963462400701,9.16601297143315,9.08484125110533,9.36002771523133,9.93702234817167
205042_at,NA,NA,-0.501154775395928,7.57107807668649,-1.85758671874371,0.0802672173410283,0.369571707427236,-4.73829684112847,-0.501154775395928,7.33809238726819,7.83924716266412,7.55851802479154,7.78447900552994,6.63248421106295,7.25602722299156,7.45895347196496,7.35437728726718,7.79208794335936,8.00162113355072,8.47923005247003,7.56891939667331
38703_at,NA,NA,-0.421789096528657,10.2882968906292,-1.85750281966168,0.0802797106709119,0.369571707427236,-4.73842942302628,-0.421789096528657,10.0545368490319,10.4763259455606,9.80839630717161,10.0064428743131,10.3248488182664,9.66586461587641,10.467131629532,11.0240789670151,10.4250338662696,10.5717314955903,10.2213899892968,10.1393954096309
203622_s_at,NA,NA,0.421936764750493,9.17082857005343,1.85729045405146,0.0803113415033671,0.369571707427236,-4.73876499715293,0.421936764750493,9.43858185489054,9.01664509014005,8.79415258904917,9.64596754134971,9.55561111731156,9.30680073356335,9.89037729317891,9.18635955962912,9.11265879016288,8.83672550068318,9.05047344638137,8.89700815384367
221691_x_at,NA,NA,0.470316050537955,11.5792377962654,1.85702299923181,0.080351193272289,0.369571707427236,-4.73918758583877,0.470316050537955,11.8382312650122,11.3679152144743,11.3047547959563,11.8217397032485,11.8629174333278,11.9917197340874,12.2100246584413,11.4056631936291,11.3830050264794,11.7015628716105,11.5585246911578,10.7908202894947
203037_s_at,NA,NA,-0.627794306290998,10.1722812335878,-1.85693441751129,0.0803643961307786,0.369571707427236,-4.73932753948103,-0.627794306290999,9.97561290068333,10.6034072069743,10.5162617062342,9.83820706595589,10.082270991174,10.082270991174,9.35905374887847,9.54967522858185,10.1876106780137,10.9572163039751,11.663060239729,10.659473584572
218730_s_at,NA,NA,-0.420195466650961,4.71564203992835,-1.85568371138342,0.0805510150479364,0.370257938713843,-4.74130310967709,-0.420195466650961,4.49320131381959,4.91339678047055,4.5975933327352,4.4992167183874,4.50470365189337,4.46483412671853,4.39965873936347,4.63940749707101,5.38753044116646,5.42718660709478,4.5928932114023,4.51996614561821
219630_at,NA,NA,1.04904921638066,8.24475527042711,1.85487062696879,0.0806725412676243,0.37059305345191,-4.74258695921087,1.04904921638066,8.42033111901672,7.37128190263606,7.24171280752662,9.03388848064949,9.67983995676225,7.21051992192181,8.93569442822342,6.76690837106145,7.37861175902972,7.42153853203188,6.55212816938021,8.73722268167704
213933_at,NA,NA,-0.759940890441532,7.49878641513799,-1.85469521421356,0.0806987802486939,0.37059305345191,-4.74286388512136,-0.759940890441531,7.06494350316627,7.8248843936078,7.90443350857288,7.14512593222585,6.71827604170509,6.85380812847351,6.70307390485401,7.77696851154144,8.10420780736344,7.26356774143096,7.26356774143096,8.7161101662722
221882_s_at,NA,NA,-0.398274889369898,7.61540825384004,-1.85413951505466,0.0807819538408071,0.370803025024493,-4.7437410593665,-0.398274889369899,7.2122999947821,7.610574884152,7.3964781511931,6.92897321551517,7.04118589429474,7.29800409190062,7.39685862100686,7.42021984035023,7.49562907098182,7.79568233022357,7.7653881551933,7.57595502401107
203376_at,NA,NA,0.375051953719566,9.93410939053425,1.85363935807112,0.0808568789445314,0.370974957567102,-4.74453041214533,0.375051953719565,10.2097170088396,9.83466505512005,10.2280183606845,10.0693560914822,10.2793619825412,10.2409841932732,10.230864416217,9.82304905951453,10.1159711848239,9.77939222554482,9.54157711879977,9.91333568691728
219625_s_at,NA,NA,-0.423326995954206,8.40683603235055,-1.85317091854897,0.080927108313154,0.371125196576442,-4.74526958105213,-0.423326995954206,8.05273167999842,8.47605867595262,8.15683016412237,8.16809065346608,8.01386654822815,7.64915693113565,8.27571410303983,8.16757726968062,8.06988281905357,9.14993722152512,8.50120874001036,8.49168732949344
221676_s_at,NA,NA,0.453707710675509,10.0235971289622,1.85212183449433,0.0810845844423039,0.371675217853357,-4.74692452550741,0.453707710675509,10.3462195520387,9.89251184136318,10.3162292284849,9.95668210432131,10.6329557173009,10.229245466894,10.5959852431924,10.2045431187379,9.83972789230005,9.81544022750986,9.66564445924173,9.93720350902643
220230_s_at,NA,NA,0.935512399373854,8.0871121339921,1.8515869992005,0.0811649716757496,0.371747622073708,-4.74776799807306,0.935512399373851,8.56847685610014,7.63296445672629,7.46922867155955,7.80510987042156,10.43217568951,8.76995277111636,8.3659172778932,7.87445459469759,7.00357930927202,7.26674256969073,8.34824743280202,7.67179837716908
204042_at,NA,NA,0.573701951079761,8.37010821226044,1.85125790882983,0.0812144698284647,0.371747622073708,-4.7482869168251,0.573701951079761,8.43080424365109,7.85710229257133,8.22406671878152,8.53740504697338,8.56132157761475,8.9013881060671,7.92983976881869,8.09884624675473,8.33297966964017,7.63538686294154,7.7031475995371,7.5151510839831
202803_s_at,NA,NA,0.650923574658153,9.59983621449696,1.85109267030356,0.0812393332361949,0.371747622073708,-4.74854744657201,0.650923574658151,10.0361304672693,9.38520689261114,10.9761553757399,10.1484732479943,10.3810986528553,8.50641500604095,10.168510053716,9.84564485797518,9.39121298591687,9.19349758408377,8.88955632412603,9.60612271095384
220477_s_at,NA,NA,-0.365087710679363,8.51320236264559,-1.85038913657532,0.0813452690296681,0.371747622073708,-4.74965652891614,-0.365087710679362,8.22523602504992,8.59032373572928,8.37236478540037,8.09564666917811,8.1125000357989,8.43665899656478,8.10900963830747,8.43682553789964,8.25150638398132,8.77574090909096,8.82811819195618,8.65942765571832
218473_s_at,NA,NA,0.347501054797975,9.23870371845867,1.85014969172604,0.0813813516458895,0.371747622073708,-4.75003393723481,0.347501054797979,9.50861844513488,9.1611173903369,9.8031279434472,9.09067295462875,9.36297484587903,9.51325388068649,9.77306260103292,9.33405050704245,9.01127407197333,9.03238984099825,8.96822722813303,9.45964530353742
221590_s_at,NA,NA,-0.406874328067913,6.06328477429855,-1.85014592987706,0.0813819186421546,0.371747622073708,-4.75003986633131,-0.406874328067913,5.69225177139102,6.09912609945893,5.78589398299545,5.75604027635383,5.51554223189093,5.78605699355297,5.61772537216192,6.02397562459578,6.12424182443403,6.13500420498027,6.05717087121042,6.15523797207416
204098_at,NA,NA,0.356469363815871,8.0831942619273,1.84983395802302,0.0814289520361301,0.371747622073708,-4.75053154136352,0.35646936381587,8.34238741464206,7.98591805082619,7.86109914441008,8.78795528004177,8.3555118361179,8.41337367352093,8.29399713911963,7.91879582288386,8.07764682077775,7.91405674295722,8.06841931966091,7.95067154785122
212199_at,NA,NA,-0.47882587799119,10.0399050394138,-1.84981124414296,0.0814323773550178,0.371747622073708,-4.75056733684261,-0.47882587799119,9.86465144116353,10.3434773191547,9.67903569003562,9.90224552780822,10.1567455316167,9.57602810738389,10.0092023489732,10.0857608167241,10.6629041687116,10.4054065466959,10.9505208991316,9.61279416451035
200787_s_at,NA,NA,0.624545259041101,8.29200444109107,1.84968113330675,0.0814520008963734,0.371747622073708,-4.75077237679661,0.6245452590411,8.49191255433647,7.86736729529537,8.43098889831882,9.06833605509432,8.32392971377022,8.39425380793148,8.2420542965675,8.69052734229554,7.30082901157327,8.69431825034148,7.29127556220605,7.3598863100605
209220_at,NA,NA,-0.439741509016119,6.37071357309596,-1.84909247110492,0.0815408361078515,0.371747622073708,-4.751699923008,-0.439741509016118,6.23109129003648,6.67083279905259,6.77669402876291,6.20987781039921,6.06502816578733,6.10945653897576,5.99439990625718,6.56417029195237,7.1765961185876,5.9859995660422,6.47346465264466,7.15393336603614
212193_s_at,NA,NA,0.561889912806192,8.34867101031156,1.84864940297388,0.0816077560497122,0.371747622073708,-4.75239793043761,0.561889912806192,8.63038652972621,8.06849661692002,8.19591023926173,8.37515843317704,8.79526274701643,8.67745051119657,9.10815071797928,8.40726511188448,7.88323712541068,8.96882566076335,7.52581862438024,7.55733656216133
201834_at,NA,NA,-0.363334235339011,7.72658973714056,-1.84858114942665,0.0816180692072756,0.371747622073708,-4.75250544694776,-0.363334235339011,7.60192674641967,7.96526098175868,7.6259927826179,7.54804323043459,7.6266073069816,7.62839728148688,7.58059313057736,7.90774994013526,7.67242325942476,8.26299551073686,8.44934988009665,7.53378631839985
204546_at,NA,NA,-0.538820221279517,8.07053287006454,-1.84813906195688,0.0816848967766191,0.371747622073708,-4.75320178255292,-0.538820221279518,7.64657722285788,8.1853974441374,7.73157421028793,7.55893759401556,7.72022442873226,7.54063534505745,7.68151453619621,8.49836042097135,7.92472337532891,8.74527993712805,7.88932513260205,7.86929835465665
204199_at,NA,NA,-0.430364682815995,7.99532527242909,-1.84813539620047,0.0816854511076067,0.371747622073708,-4.75320755605676,-0.430364682815993,7.85149980040888,8.28186448322488,7.23742941814897,8.31370035252881,7.89462360454337,8.21491134387042,7.59683428295285,8.32559319516739,8.59094844330823,8.57015941692555,8.28113464676369,7.64148671395952
218140_x_at,NA,NA,0.469439904201257,11.0478108456534,1.84734221604293,0.0818054728749958,0.371747622073708,-4.75445662362433,0.469439904201257,11.1927491366659,10.7233092324647,10.8132293194155,10.6966299264929,11.2854106293813,11.8414264033577,11.3270494046823,10.2795135398237,10.6791740244155,10.9249992289071,10.8668389984566,10.8660203707205
205394_at,NA,NA,0.675575209353771,7.12129452308401,1.84688409206149,0.0818748657489846,0.371747622073708,-4.75517789729526,0.67557520935377,7.50758931967579,6.83201411032202,6.9545448036963,7.04822812191919,7.69144874283512,7.31228289288363,8.53144203704471,6.52273521879837,6.79736987619409,6.36902797730004,6.60723970542054,7.86369777389704
204044_at,NA,NA,-0.412108311667852,9.0075447083264,-1.84632162835685,0.0819601341581654,0.371747622073708,-4.75606328270793,-0.412108311667851,8.42281485620172,8.83492316786957,8.71358162689448,8.0965272757014,8.37579000417504,8.99113818231615,7.93703719192152,8.93483488172227,8.93483488172227,8.4960540278387,8.88819964514454,8.92069240292007
204531_s_at,NA,NA,-0.443432649162293,6.75803260691321,-1.84616531859738,0.0819838443196175,0.371747622073708,-4.75630930142952,-0.443432649162295,6.59758734898064,7.04101999814293,6.10734068793573,5.9501745510117,6.78740132579768,7.40295221564575,6.74006796451231,6.78740132579768,6.96634855031004,7.01613298248057,7.13216712576046,7.3030500063659
207076_s_at,NA,NA,0.916228361860359,10.1798373355608,1.84578353288353,0.0820417816928132,0.371747622073708,-4.7569101429689,0.916228361860361,10.306355914478,9.39012755261767,9.66123277607113,12.1239612090698,9.71311025152244,10.2558754528986,9.77759988282822,10.1751687120349,10.4346068606058,8.49161457933106,9.62798429138733,8.22126331972927
218577_at,NA,NA,0.634197990104163,8.7339686794599,1.84570361952173,0.0820539134061393,0.371747622073708,-4.75703589755043,0.634197990104161,9.03090193284454,8.39670394274038,8.62809569160887,8.96304813208422,9.25353279799018,9.34420811527727,8.96562492726217,8.23312323485193,8.46553849908385,8.36611635250338,8.9611913285212,7.95755029874155
200617_at,NA,NA,-0.459342498646929,10.3821522729947,-1.84563645036411,0.0820641116351455,0.371747622073708,-4.75714159460644,-0.459342498646929,9.92827074209492,10.3876132407418,10.1397165872344,9.65126824521671,9.67117522278413,10.2737253507137,9.90546830452566,9.93936757559971,10.0287398449019,11.1425153444607,10.3485567068523,10.4788867318948
212276_at,NA,NA,0.984981313012719,8.80715300465923,1.84496345401833,0.082166353754617,0.371747622073708,-4.7582004781046,0.984981313012719,9.21296141888303,8.22798010587031,8.57710491358683,10.1596511087465,10.2363746788464,7.88751737745129,9.20415901578408,8.61662668605716,8.72510460850795,7.95650504167009,7.74748073882353,8.09418345429281
