;symbol;ID;GrupID;PF14;PF19;PF23;PF39;PF46;PF24;PF25;PF28;PF34;PF42;PF15;PF32;PF33;PF43;PF47
212179_at;PNISR;212179_at;1;8,46049976944273;7,95638887735422;8,7863010941581;7,96708781329397;8,28114534847291;9,10796341239275;9,66271881585033;9,14430167223251;9,89583525247664;9,10241581500201;8,43603855021894;10,1843821185025;9,75973688295497;9,61001775739042;8,63003352908486
206002_at;ADGRG2;206002_at;1;6,56434299754246;6,46440227067233;6,29596651216643;6,40926285353017;6,80852707627765;7,75060097800779;7,4561224848326;9,25134206414928;8,87600922952284;6,83324515521228;6,50612371593178;6,62788604615918;6,50017117601296;6,36719650362543;6,56207593383014
205350_at;CRABP1;205350_at;1;6,93648973335081;6,92360881232189;6,54758113585355;6,79408819654907;7,02029104774081;8,01394160564476;7,40688828356959;9,55143421478137;9,4718755398771;7,14055804540007;6,79355297171269;7,88216903650234;6,9322925476252;6,81591452598294;6,97751797244091
209842_at;SOX10;209842_at;1;7,0622502298428;7,38822435249655;6,75285828984232;6,85566525021327;7,48002503340217;8,70243194823924;8,27200453482995;8,81988855775727;9,39798423874664;7,50713290493924;6,88015034015304;7,67708964035808;7,10132080999608;7,40572158799633;7,31724629780524
204401_at;KCNN4;204401_at;1;7,16017704216837;6,90646147508516;7,67598783410354;7,64470121010399;8,00435214725939;7,88261908369172;7,98722442195408;9,44993912316474;9,05818323855815;7,79271602669317;7,27975467308064;7,73356865996978;7,06034448557924;7,13027197157543;7,22468924128497
203549_s_at;LPL;203549_s_at;1;8,32778046102515;8,59635184186673;7,49933470484755;8,71098691820917;7,94992597915257;9,77652551975302;8,63854329965812;11,6135592641219;11,3192579797971;8,83720965472853;7,98763415248473;9,83849073302193;8,81177298483136;10,04105401599;7,72410488484151
203548_s_at;LPL;203548_s_at;1;6,62046881235624;6,76875192207092;6,19373935613319;7,14847593998044;6,45887400214778;7,86165116436816;6,72138454956974;9,97958170899441;9,62370135451631;6,82889593489314;6,15251082433028;7,76292811921911;7,25429903873781;7,6813903138864;6,81371320821808
220625_s_at;ELF5;220625_s_at;1;7,32495821541069;8,1347671260338;6,55248827010895;7,20054244181225;9,14549246284961;9,55571320671197;8,21358481012997;11,8477014031771;12,1212238937637;9,79202084508964;7,7797869212365;10,1360686055487;7,03309713788874;9,56042502018254;7,91726592745907
203881_s_at;DMD;203881_s_at;1;5,90950410575132;5,19416701302635;5,27813378811452;5,60880650240487;6,31147419245849;7,05454508790748;5,74950607571811;7,95164311892493;8,14330886268808;7,9391356164272;4,98446211213645;7,75307702067255;5,81062310975719;5,79085906317849;5,12706486692969
213029_at;NFIB;213029_at;1;9,93691834511856;8,58223248833328;9,25458723155398;10,251129312391;9,81696659563797;10,5821777198169;10,5305882871113;11,6906414401717;11,4317830610543;9,89947884477883;9,17928113004672;10,8530761398612;8,64704754173037;9,5291103487272;9,42733109281803
209289_at;NFIB;209289_at;1;10,3331582777294;9,31914838278179;9,7461753480158;10,7235811716629;9,83343971392144;10,8839544977258;10,5334667042075;11,7773680365898;11,3518250104429;10,2261031098031;9,48793806081548;11,1644639967167;8,95873167726866;9,7633333241017;9,73700659806858
212190_at;SERPINE2;212190_at;1;9,62029344893621;8,72271889608339;10,1803529954031;10,3909077202842;9,66036566168213;11,2066236571666;10,0485060057096;11,8097779375244;11,6723387262171;10,3968890009111;9,68942419437852;10,496247825087;10,1000021430387;9,06057513823076;9,10298153432058
213260_at;FOXC1;213260_at;1;8,03410807077725;8,11764556885648;8,08992766017004;8,14054253828705;8,30563843977122;8,85696675898808;10,6370481451827;9,06323470430785;9,94325820607536;8,68334805426457;8,27151521494043;8,79932408487353;8,14045196025887;8,34987342095997;8,21273192439151
206560_s_at;MIA;206560_s_at;1;6,61689119919692;7,09687076992989;6,39891714103743;6,67280856012159;6,9651219529351;7,52470471832283;10,9220100176636;8,82477011295379;10,1596289561726;7,25795530106214;6,93519184595127;8,33005072518349;6,71029391324688;6,89985098974992;6,80772284928577
204855_at;SERPINB5;204855_at;1;6,89496967559483;6,54642859160226;6,42978126324553;6,21955118022167;7,51515730156037;7,91802570367916;11,9129243184064;9,08300245512941;9,05399462811428;9,23299672402181;6,80799069515468;8,23443812978889;7,54483971222939;7,17428656713482;6,72749512008675
213547_at;CAND2;213547_at;1;5,52241343567639;5,28492486032686;5,03085248469393;5,43005950929089;5,39973796428437;5,76803327776733;7,79086966401665;5,42913551454706;8,42436339170387;5,93271143268228;5,72146338261581;5,94699764624925;5,51748614109742;5,8761369263431;5,76186905605119
212730_at;SYNM;212730_at;1;8,80223860292906;7,67819478417683;8,35238508967643;7,60854743998149;9,0858600460248;10,1293026519981;10,2086955002685;10,0136435778661;10,7831903817714;9,2986935148846;7,5924301940358;10,6089426877692;8,01162364064937;8,49845785005811;7,44083172511928
202037_s_at;SFRP1;202037_s_at;1;8,54187111364935;7,16199204263999;9,94502074466974;7,03563118601256;10,0450835685785;10,9850786838644;10,6964762995941;10,3859997379466;12,4000829817228;10,6692537469256;6,93238298615266;11,9234796243647;7,39522664496631;8,68940196359182;7,16794574977409
202342_s_at;TRIM2;202342_s_at;1;6,6922106447289;7,5649852809246;7,05250180815211;5,20803258067901;9,33246805639146;7,9131221685367;9,69359954057532;9,08530735224389;10,5016765952661;7,85892856698239;6,60305176270968;8,71005118064505;7,25163352386772;6,90772646431382;5,75006168007559
203693_s_at;E2F3;203693_s_at;1;8,08158680308114;8,51444071852727;8,39993404814266;7,61830559859227;7,33444689949878;8,69922865201544;8,50587900899563;9,41713524792363;9,50299940323999;9,29821898494048;7,90399794212744;8,44285830994709;7,70271166168699;7,79375399339418;8,69186753671893
203625_x_at;SKP2;203625_x_at;1;7,940066307722;9,9919712243819;9,0955043908094;8,55292794185276;8,41745897487242;9,41002812115895;8,74283306409083;9,8792219900156;10,6180383555816;10,388682135572;8,31772728643267;8,71707768506978;8,04276460991501;8,47496655606962;9,02808381634436
202870_s_at;CDC20;202870_s_at;1;7,91766220080186;8,26416542579395;8,5781076353761;8,2086124446203;8,43640914853449;9,13890020698928;8,79044634354543;9,64264269209684;9,35742702132099;10,1557552122093;8,42177331454441;7,79360307840206;6,96389981652379;8,80405936280972;9,06095022391589
218856_at;TNFRSF21;218856_at;1;9,5326571130886;10,5607633907913;9,81253732108684;9,66243771346432;9,22912872748702;11,1273020598643;10,5446721719011;10,1788399930883;11,6992101578157;10,3138684507492;9,53979076503187;10,1128566028144;9,22574592120175;10,1185700287102;10,1656657571726
204023_at;RFC4;204023_at;1;8,7781571883974;9,7651455027954;9,59260499270002;8,78202187892876;8,99759550697844;10,0676810915565;10,6193508356564;10,0698458654534;10,5869855714538;9,68297313386149;9,47782378636172;9,15855384070875;9,11631309643407;9,75532276682035;10,2409880053836
218755_at;KIF20A;218755_at;1;8,5654983367717;8,69387450810495;8,60917962332083;8,52884896990002;7,88878925358601;8,87625307375169;10,2723489375626;9,68924975377984;9,54313633178406;9,5710849813911;8,70340060480852;7,74868027440616;8,45542590421236;8,88944169225083;8,08983894340437
203554_x_at;PTTG1;203554_x_at;1;10,4654016856097;10,6805538360537;10,3835031324178;10,8040489178768;9,7474650994132;11,1207581930404;11,3972820524483;11,4277263468082;11,8469219983879;11,6697227525552;10,6773712940553;9,85764550311074;9,9501003438092;10,7341704335356;10,3348453952508
200824_at;GSTP1;200824_at;1;10,5707834738933;10,1857158220562;9,11933771134762;10,3970973732345;8,5386833130522;10,072057725455;9,90309209106178;10,262585559825;10,6838749883619;10,5241635141351;9,02240623008781;8,52935523813924;8,47201292078162;9,93383444700282;9,3902564833374
220330_s_at;SAMSN1;220330_s_at;1;6,97938032895778;6,66953342473118;6,83569753276837;7,37921569817823;5,83616000067302;8,78526821304922;7,86264696957335;8,85901924867477;5,86950699598669;9,35756046592484;8,21406410374089;7,82416384503334;7,53071666145425;7,63165513455006;7,47357530640122
219777_at;GIMAP6;219777_at;1;7,54986428510825;6,39667806911174;7,00536620833069;7,62077175083624;6,55610667613074;8,97577284693826;7,61482685513582;8,59113194647946;7,06539916061742;9,31378543633883;8,30817579909844;8,75534264113722;7,44725367068012;7,46162483801241;7,42442330179582
219947_at;CLEC4A;219947_at;1;6,62221193985552;6,70276477263872;7,85108935913673;7,36987341360769;6,15899257384299;9,10442350135058;7,68976580637848;8,65277895575254;6,85090740878976;9,01148531021733;7,68822263840786;7,98372411579211;7,08263766999301;6,8426014427782;7,98729745579232
204438_at;MRC1;204438_at;1;7,84852355149587;7,17763256286415;8,15322243052646;8,51033720246799;6,19468232174562;10,5053367787384;8,70488754812517;9,86528013100824;7,5071682105167;10,2835652657084;8,11031827199298;8,73367065683862;6,74156487589211;8,00950111810305;9,04426854366702
205569_at;LAMP3;205569_at;1;7,54215193719621;7,45150058384045;7,70782449301263;8,3070979075475;7,59846940737526;9,16562249794209;8,82151864427913;9,87795072881382;7,82705674907748;10,0947560331622;9,51942003548654;9,45183633771362;6,92927244480252;7,18671018958484;8,40717792593097
205237_at;FCN1;205237_at;1;6,37568579653634;6,18673419684324;6,11808837778401;7,0239929280636;6,28239968791641;8,28701364338503;7,05064480762734;8,65546170927623;6,4052142830186;7,77137738978053;7,33857632289155;7,89971906415629;5,87057827697462;6,52452909944832;6,3875363589931
214038_at;CCL8;214038_at;1;7,57665707197242;8,64323344937154;8,75226036012702;7,06282681042226;7,08051823950074;10,1711220493916;10,3143360595003;10,8349169060262;8,3411347348562;11,0023088062451;10,2829843487263;9,82384293166986;7,30232168034068;7,84214169889126;8,04540801936309
211368_s_at;CASP1;211368_s_at;1;6,18989798986646;6,26546033250701;6,53575215504367;6,11458907683122;6,06868525042641;7,93661051268143;8,31092089714771;7,79670823923862;6,01083017689053;8,50284788904234;7,6411875770506;7,73357306411934;6,22568967594386;6,38017376537029;6,54596713563387
216834_at;RGS1;216834_at;1;8,55845475908791;8,82355152354274;8,77964982716639;8,56423016296334;8,08475353453009;9,47628316476309;9,96248257146532;9,46641104950031;8,81737304786597;10,3022280098333;9,00496274262018;9,50061095737445;8,86437454654138;8,93071030370421;9,25369236491677
202988_s_at;RGS1;202988_s_at;1;4,87594789834034;5,21542145376486;5,21555498254907;5,08901243250497;4,73291343847966;5,70301414468458;6,58896487026698;6,0760914815028;5,21739099428512;7,4752683273999;5,55677584218318;6,10165367126487;5,31352419536647;5,28253087044393;5,78039307140584
213982_s_at;RABGAP1L;213982_s_at;1;7,6261383453951;8,06109545788774;8,03156250601665;7,74320187466578;7,64163294670254;8,93985913974595;8,96253789003133;9,36511372859118;7,65804267394081;9,18947136558104;8,36220731424704;8,76004134122352;8,65437833198499;7,96106562732649;8,76267081046795
202957_at;HCLS1;202957_at;1;8,52246895388547;8,68105104178759;8,62875188622762;9,20348613122243;7,82941302804436;10,4051006507825;10,2313260506594;9,57057453112424;8,25657872123251;10,1375248167009;9,40836303102522;9,85099473537961;8,72217553558029;8,41504052121979;9,44254695614921
201842_s_at;EFEMP1;201842_s_at;1;9,52630920332052;9,14200672972106;8,48974503422332;9,61339402026195;8,20935578699312;11,135867240703;10,7016557300362;9,70393029179972;8,91247236183536;10,692492924931;10,2226195797608;10,7652369528056;8,95991347121902;9,45573838371299;9,62028223143059
201843_s_at;EFEMP1;201843_s_at;1;7,16228544938342;6,54488128276599;6,46681143471771;6,81049042687545;6,52856953946891;8,68209584389086;8,78271570857295;6,91413279842661;7,10020803905468;7,96870335794729;7,72618802009853;8,76601691729895;6,49103955507818;7,37290825164484;7,05262256750034
206157_at;PTX3;206157_at;1;4,80383347219438;4,57612008121817;4,48121143547032;6,11568002810054;4,64275342148028;9,70469201321167;5,42282948126678;6,33875186451241;6,45342702766662;8,59162188319461;4,6319740000488;5,27923060019898;4,56257972978945;4,59452372984854;4,64001939813903
202075_s_at;PLTP;202075_s_at;1;8,10768170196946;7,85251200404158;7,59436196211027;8,39306867926278;7,51272329907469;10,2233147057072;8,21568475472277;8,72613020142041;7,97473931381313;9,49141258467507;8,05576186605777;7,89411468263312;7,60669070825039;7,43220946043467;7,39810758490963
214974_x_at;CXCL5;214974_x_at;1;4,85152068615688;4,77361126188226;5,02476465550317;8,41913304817976;4,90838666084929;10,2494535159251;7,33901444121392;7,6268408073634;6,52772469301514;9,22733189938239;4,68942151162137;5,65621515542479;4,74331560195548;4,80171596032982;4,92124279310773
204470_at;CXCL1;204470_at;1;6,33057906068967;6,21846882626183;6,09772974787323;7,37987244865589;6,24796732519782;9,55207016962544;7,41394688405485;7,43608191494331;6,46594748327037;10,4124032571938;6,38804425685717;6,98418100843103;6,15547987665868;6,38143454760093;6,46706701004443
203434_s_at;MME;203434_s_at;1;6,1577327347422;6,11980727803134;6,76942456710835;6,82900598529415;6,47974629249379;9,11991513948973;8,02311998400137;7,42281567332478;6,59317451639139;9,32456754896064;6,07002515005793;7,56188692123348;6,51564590927992;6,20187427934038;6,97416291817788
210105_s_at;FYN;210105_s_at;1;8,584905266078;8,76140336466895;7,89964212212587;9,07462507333163;8,29064506944734;10,549031651778;9,11151120716714;9,11953094414072;9,30867228976193;10,7016184272704;9,47263797724824;9,47334047790229;8,74094323000045;8,44294645210406;8,75545905311266
209083_at;CORO1A;209083_at;1;7,60573128844142;8,04888099727766;7,26581797026694;8,34447668719375;6,88550784733946;9,2488467102827;8,63965936596982;8,79810259681672;8,26335324110121;9,70487319227533;8,69984093417984;8,75129514974658;7,5521125293041;7,93190246269483;7,86643280567483
219387_at;CCDC88A;219387_at;1;5,66092044179802;5,35259822895378;5,51226398033785;6,14583164764199;5,5371739381584;8,05993584916411;6,54088865335146;6,89169917069048;5,97914207128593;6,68358616280104;5,91961856948218;6,15291832250726;6,08054264522615;6,20111075363257;6,16423626101264
203603_s_at;ZEB2;203603_s_at;1;6,02273318320738;4,89115598689393;6,01273237323598;5,82750578807884;5,29639325018206;8,07988910191491;6,99184079150546;6,64168962600319;5,76944903786709;7,3809871453626;6,2408721076527;6,90936585016687;6,21546219589352;6,05121088091827;6,0089800664142
218854_at;DSE;218854_at;1;8,56237235181266;8,62701834613929;8,79966492390278;8,60778078823676;8,90147070889248;10,4384968777893;10,2497245527849;9,80245394001316;9,08125280407546;10,0144319761287;9,31347687210534;9,11839518029794;9,2519843307181;9,29695033040543;8,55430341030587
209191_at;TUBB6;209191_at;1;9,67621687043486;9,54853748108724;9,89800223087565;9,35123476429795;9,36383556202731;10,7501347395387;11,0561623161364;10,6919266036323;10,2844887928492;10,9976315319711;10,3338121797764;9,73586984078024;9,92823317893075;10,1330761032049;9,66428615903552
219403_s_at;HPSE;219403_s_at;1;7,38305294296956;7,64738508815394;7,59066207818878;7,98773832324603;8,10042279562158;9,5009030134899;9,02847902770278;9,07426303472148;7,85656587040893;8,71899053081338;8,44437476051111;8,0433480467812;7,92551065861719;7,51031546722893;7,35188198512745
210176_at;TLR1;210176_at;1;5,77988149728409;6,22523417683038;5,92652708169659;6,11439573433332;6,09181242696179;7,66152535202356;7,82111395799414;7,32482253215125;5,75602959791773;7,14416134577878;6,4523112510114;6,26969786565911;6,18503771139495;6,11027374722844;5,92645137029391
216598_s_at;CCL2;216598_s_at;1;8,20958203639499;8,48089773288774;8,48812863963515;7,84892945218406;8,02561616541095;10,8890272041109;10,6553029188702;10,3616772537403;8,7421658396953;10,2381552870906;9,73950309526436;8,91888723970714;8,07492005340983;8,25777033330146;8,10452564362153
202074_s_at;OPTN;202074_s_at;1;9,28105591611249;9,76628461318811;9,55981179714873;9,2166355672744;9,45391769326448;10,8012619594228;11,4041059065907;10,7779081530307;9,73499513011146;10,9715334655323;10,7220614697326;9,64002361983905;9,98614708350605;9,36206103588975;10,260481340424
214511_x_at;FCGR1B;214511_x_at;1;7,23367095957569;8,00342661900671;7,60754130557418;7,916622055178;7,34159082737964;9,3644627200379;9,47924340084745;8,63190427501451;7,5986865105212;8,79698210644002;8,90919784175186;7,60990000223125;7,81482913364482;8,2183415254149;7,8960733360523
210889_s_at;FCGR2B;210889_s_at;1;7,50706231226325;7,95509683893663;7,71400262399067;8,00560503037532;7,07203323359081;9,16016372829458;9,5855596373287;8,8946584676295;7,72959005477013;8,7345279754139;8,43230211927006;7,44632487634261;7,69994451368288;8,17898476287366;7,54659728768294
203139_at;DAPK1;203139_at;1;8,05026681431703;9,20680620850011;7,84345148430936;8,38177924336468;8,07158713665548;9,93585075907233;9,98632108575093;9,43770403105247;8,35457722365539;9,07106884366884;8,38955917825573;8,05331159677113;8,40643004039412;9,15948812627324;8,38781886746821
213309_at;PLCL2;213309_at;1;7,46753904789704;7,55442815850243;7,16090511875585;7,79994310486493;7,1673108149082;8,86302059553852;8,59984111595406;8,96488662287494;7,98517701235775;8,80011392716149;8,24662387240469;8,30198578481698;7,64236135320086;7,62613834906802;8,00544535908933
202156_s_at;CELF2;202156_s_at;1;6,48682003882149;6,67351884232051;6,13334835022402;6,9768816456331;6,21208468442769;7,91908007544663;7,83765670713079;8,06292026325806;6,78550995939582;7,88625701477169;6,96084789056196;7,37690725046606;6,52808837031026;6,20742389694097;6,8171204784196
202157_s_at;CELF2;202157_s_at;1;9,22461367036622;8,85496410512964;8,96477090814905;9,56793655522831;8,9348087229175;10,2156404328814;10,3934475664419;10,7007202820457;9,349526085222;10,5118575960013;9,60027355189722;10,2375414573866;9,25661010250803;9,21654778570383;9,54903818221186
213888_s_at;TRAF3IP3;213888_s_at;1;7,15805593169176;6,97998193800602;6,78615005487194;7,56473130823422;6,74630528147037;9,65965359331328;8,5213297356998;9,45103515160385;7,36894638324151;9,89610133760978;7,95335867365907;8,21120611218909;7,38924416731297;7,23197718547047;7,85981166560348
202625_at;LYN;202625_at;1;7,59726294208622;6,91994241931036;7,42944010831168;7,4624475157669;7,45217454704104;8,73272367025824;8,822711169733;9,32485129470648;7,65104178319154;9,19696491407272;8,10615143600211;8,1963168052476;7,30286036862145;7,07582676074953;7,62192778911071
200600_at;MSN;200600_at;1;9,30580498294352;8,5728147231556;8,54983492680377;9,09730147137759;9,06819406262996;10,0977165014908;10,5199382996748;10,1215689716232;8,81979466478803;10,4967239058259;9,2869533720973;9,44720768903956;9,18235323463391;8,82875379913279;9,57773677275045
205027_s_at;MAP3K8;205027_s_at;1;4,58749486770887;4,46181586342917;5,16271292815701;5,16271292815701;4,53601545240703;6,09016500652151;6,32160857791807;5,95572551882618;4,63261303925774;6,18234709313462;5,3470215639931;5,39771502275447;4,91167526505627;4,77115280967303;5,1415285956367
204959_at;MNDA;204959_at;1;7,31723255233262;6,93740456334964;7,23270352042801;8,13877816371645;6,58620994992644;9,99368572358191;8,98937966502896;9,10378909071004;6,96165050235396;9,47626160028423;8,55541541076117;8,57339483636016;7,39942643947148;7,16169969397592;7,37533965059783
205681_at;BCL2A1;205681_at;1;5,02151403952353;5,19825587542541;5,50689497305326;5,83594334442675;5,11983024911049;7,12469178545092;7,06532789459397;6,49693115007421;5,23512779015669;7,51675532124102;5,62613103371785;5,25303038346168;5,29556264146872;4,99006052944148;5,44851860646691
207571_x_at;THEMIS2;207571_x_at;1;7,23128462580345;7,69477008141637;7,07443121964374;7,7593933766015;6,92700588619921;8,7473562138661;8,27071811997863;9,04584982242397;7,12394675050254;8,84533400982299;8,17898476287366;7,42545206090364;7,40789178108655;7,16956242132882;7,49881526506064
201858_s_at;SRGN;201858_s_at;1;8,80069706869334;9,36985520446503;9,19412948114779;9,95344423604166;8,52534015987436;10,7241490318893;9,616619470194;11,084682751781;9,11417114714813;11,3640830211613;10,2633724674516;9,24381038329729;8,92612016286739;9,08782712064475;9,34733053404717
202626_s_at;LYN;202626_s_at;1;9,13754195736107;9,36021209203963;8,79710177132064;9,4836220943966;9,32507862307123;10,6990782169499;10,2528081697283;10,7889070406065;9,08975200883669;10,4557056746662;9,68032760346305;9,36021209203963;8,70383683520178;8,68010090609337;9,24949384201441
203561_at;FCGR2A;203561_at;1;7,66788421164091;7,63994796475732;7,34466977926256;8,01863967500074;7,4598077661397;9,35722891064344;8,55122811051972;8,60568766160144;7,5459306221523;9,26952543539474;8,21251988854887;7,45099871288709;7,74269376060899;7,68033187253425;7,3316260322004
201743_at;CD14;201743_at;1;8,83080373275548;9,22140184522409;8,76522340770756;10,2581236752333;8,411450544233;11,8221794760181;10,3445771895742;10,8260164376138;9,70347805495775;10,915608569513;9,98603565579941;9,26680613416982;9,54829470571144;9,20037726998274;8,95484965187547
204787_at;VSIG4;204787_at;1;8,73701307922756;8,74183719241365;8,53685191445109;8,78021522450392;8,26252432186926;10,7964702618399;10,1708457150317;9,78871151430519;8,98059215437883;9,73208308730197;8,92709179870517;8,53639673126932;8,68577965191137;8,76231800006599;8,55041932278263
219607_s_at;MS4A4A;219607_s_at;1;8,67789771793185;8,32793620520837;8,18928263246777;9,45851347691335;6,7207575031634;10,4571918426651;10,1492145324544;10,2641462624324;8,51792818578001;10,2651721831655;9,02608682650285;8,85699969808907;8,16313465912801;8,34987416835738;7,89310041820643
209949_at;NCF2;209949_at;1;8,35382962695513;8,76082208919158;8,83269998473945;9,55975349460506;8,01174284229072;10,4974255938148;10,206280579961;10,1152768467677;8,62420074668217;9,83586449149094;9,59637781451919;8,68402668326359;8,80730156846956;8,04276460991501;9,01222767976466
202087_s_at;CTSL;202087_s_at;1;10,4840414764954;11,160118215799;11,3673148048713;11,5860006418968;10,802902839854;12,7336584717998;12,6481409098753;12,1775314415235;11,2590925969963;11,8117370771142;11,5206732671616;11,0552946649656;11,0818486550963;11,1066986173593;11,086775059301
215049_x_at;CD163;215049_x_at;1;9,6722887443828;10,3271889929414;10,0003015306268;11,363657026085;9,74791991202463;12,6470394351991;12,0280253807225;11,771693332168;10,4142854248477;11,6080152052547;10,7093532524638;10,76922211427;9,3983288918096;9,86461356906333;10,4618075568536
203645_s_at;CD163;203645_s_at;1;9,22559465347927;10,0181680307429;9,64981227684159;10,8455850166113;9,2987346234245;12,0819828302449;11,5609298389874;11,4918034409038;10,0001821499897;11,3253122580062;10,2419787061855;10,328311213534;9,01083775979481;9,57960095123939;10,0644151553703
205098_at;CCR1;205098_at;1;8,30326112616277;9,00969999654356;8,76670753353166;9,16306396613791;8,74040092759979;10,6135604995499;9,91262445857695;10,0703305364682;8,89405767012615;9,93130561394794;9,45482497804912;9,62185970922109;8,35149137983496;8,65104361730593;8,8315874783728
209396_s_at;CHI3L1;209396_s_at;1;7,44189765652717;8,79691422664458;7,52202005250748;10,0167270125924;7,69209331329661;10,8259515756782;10,8904962903457;10,7299350799045;8,89112201924289;10,1942028273131;9,40269385028405;8,65719620038462;7,12862512011764;8,28645688042866;8,82617393011758
209395_at;CHI3L1;209395_at;1;6,86311749862987;8,62417466780214;7,39906918135257;9,71457787324304;7,07952798056203;10,609285144242;10,8349737607264;10,7515334956834;9,2551240360249;10,2224402851974;9,42060006602521;8,41506289837992;7,10518288291248;8,4245510643474;8,98968718065233
205260_s_at;ACYP1;205260_s_at;1;6,46620620277283;6,41329132503926;6,33949536918986;7,44260099389988;5,87167048732452;8,0604344281059;7,73733905609896;7,9658353284268;7,35710680866911;7,98617968679219;7,07899256771465;7,05150286568164;6,91703472159634;7,23761714189547;6,77941189934905
204774_at;EVI2A;204774_at;1;8,03574498963724;7,5914609697064;7,93804133884106;8,70683162827754;7,06517420479989;10,1298849320055;8,98397349039042;9,14678120768397;8,84997064573055;9,90773298911433;9,21095594185968;9,17635940703385;8,75378322175506;8,6252692115227;8,29870719540855
220532_s_at;TMEM176B;220532_s_at;1;8,77638765622569;9,02797460872087;9,52541779449944;9,85097669225497;7,96657103772796;11,1530286706818;10,7948360125076;10,4446705625697;10,13006854612;10,3944456688943;10,2488807360451;10,640492635091;10,0484378890917;10,2610868094015;10,2984491884473
206584_at;LY96;206584_at;1;8,51483518773829;8,71628836504029;8,42590100351453;8,4617379986311;7,23864189253703;10,4394026960954;9,77296022826919;9,46203717154503;8,96627956144128;9,83747801397706;9,39784550324539;8,9592609541049;9,16706862068339;9,00821598010223;8,54922619131804
203741_s_at;ADCY7;203741_s_at;1;6,85465635430145;6,73005653225147;6,84208265147244;6,52949739377659;6,09181242696179;8,33528648337404;8,19798821202211;8,12877222722734;7,2881975607606;8,33030297827588;7,99314922979074;7,91431241657775;7,4288543981609;7,75917555217737;7,34181348094832
205401_at;AGPS;205401_at;1;6,3875386685246;6,88624863951507;6,44926394427421;6,75830331973335;6,34240878691311;8,1061471718854;8,47599831762114;8,06645587752097;7,47459450148239;8,49420508702245;8,05263885337466;7,22164368776085;8,11703496001969;8,00138217713393;7,14934880126632
218852_at;PPP2R3C;218852_at;1;8,06028117001248;7,28882181611756;8,26229313860937;7,70085778692827;6,69806434648265;9,10397151074403;8,53236198744715;8,62061894644831;8,26298511116662;8,50896561355854;9,40008687275804;8,26229313860937;8,15639455429951;8,24083478396094;8,15146980643782
202499_s_at;SLC2A3;202499_s_at;1;6,43997378851469;6,63755143716853;6,4399039551135;6,93495035339291;6,30542329625286;8,82899798778518;9,52004881838982;7,04063984489479;6,59686979601329;8,7359021472123;6,79923905730735;7,12109391110215;7,00822361321373;6,12477415339268;6,78695816411865
202497_x_at;SLC2A3;202497_x_at;1;8,22073831348592;8,57801894492999;8,58375324136996;8,80056794349876;8,62337893132457;10,3052505241615;10,7352119444235;8,81510800011333;8,85234603963782;9,80763284865291;8,71064712724284;8,85803502344016;8,59638320897091;8,42620331118545;8,55353954120327
209288_s_at;CDC42EP3;209288_s_at;1;6,76846394204024;7,14693807492509;6,66347847529184;6,24671623860655;6,37957592345356;8,52034646120361;9,17866828647239;7,41587052922059;6,65570827160454;7,86594046024791;6,72156207211673;7,14501127922442;6,84717967022058;6,81379413580424;7,15797665650269
220979_s_at;ST6GALNAC5;220979_s_at;1;6,03430533980322;6,64146042435494;6,85583634187819;6,03041011466817;6,49602833089281;8,43638580017637;9,51494473585851;7,22949115416111;6,49691882174491;7,44668320789308;7,26228077999715;6,54638819801487;7,27990270255833;6,00136032699589;6,72749512008675
220177_s_at;TMPRSS3;220177_s_at;1;6,04361384890565;6,04900648548007;5,9741057494534;5,7044035499908;6,0517432068128;8,21980175511474;9,95271434030859;7,0807222273271;5,80596311897716;8,98299116934781;6,23914319431012;6,91840963197162;7,41964107829262;6,34918979759755;7,54788118291714
208966_x_at;IFI16;208966_x_at;1;9,48947719526995;9,40243804977921;9,61281953353342;9,47028905776851;9,2530226400996;11,2373622371738;11,7772303900927;10,2976813627472;8,98090322374796;10,8112955277676;10,7393575257522;10,4921786091555;10,0261026412136;9,72862472717896;9,88904505784828
206332_s_at;IFI16;206332_s_at;1;8,95132012253887;8,78574132685122;8,83882414459234;8,95576771745982;8,547159625611;10,8839161079175;11,2675069531611;9,60266307137552;8,53908667867387;10,2174577882048;10,0763699160097;9,91254739549302;9,61852261894525;8,97684950528575;9,12389993721775
208965_s_at;IFI16;208965_s_at;1;8,47097949337916;8,45973710522281;7,98141412395538;8,24876952446135;7,99398191791321;9,91359692325842;10,3984612918368;8,98745651240943;7,82901621996206;9,42647268539229;9,3234817942564;9,1045812083419;8,76177518824065;8,39042778263498;8,37913754162198
202073_at;OPTN;202073_at;1;7,88568850187051;7,70911105457588;7,69445822698742;7,57869041825559;7,71252396379227;9,1774202072423;10,0498356033761;8,31286368611711;7,5370880841199;9,29664693938066;8,46351243528831;8,433185006806;8,13143215595313;7,88157015297268;7,56895852357058
203186_s_at;S100A4;203186_s_at;1;8,58215720367954;8,3352220547917;8,07284761354795;8,5373128168639;7,77089089031067;9,82996391379146;10,9550106768612;9,27189699384817;8,70622371153273;9,5155566987417;9,37684542000951;8,51658700849106;9,21841042241432;8,72159669756392;8,72159669756392
